fold_id,image_id,crop_path,dataset_split,crop_label,prediction,error_type,probability_dirty_positive,selected_threshold,threshold_margin,grayscale_mean,grayscale_std,grayscale_p05,grayscale_p95,hsv_saturation_mean,hsv_value_mean,laplacian_variance,edge_pixel_fraction,selected_for_contact_sheet,contact_sheet_path
11,11,dirty_positive/dirty_11_82.jpg,test,dirty_positive,dirty_positive,true_positive,0.99156578,0.20,0.79156578,0.62640870,0.07377216,0.53725493,0.77254903,0.21307248,0.65995502,0.00573020,0.53575134,false,
11,11,dirty_positive/dirty_11_83.jpg,test,dirty_positive,dirty_positive,true_positive,0.96231401,0.20,0.76231401,0.60581261,0.07048047,0.52156866,0.73725492,0.23354882,0.64269972,0.00670427,0.53625488,false,
11,11,dirty_positive/dirty_11_84.jpg,test,dirty_positive,dirty_positive,true_positive,0.98940200,0.20,0.78940200,0.64261782,0.07664678,0.54117650,0.78823531,0.19784331,0.67390591,0.00577611,0.55558777,false,
11,11,dirty_positive/dirty_11_85.jpg,test,dirty_positive,dirty_positive,true_positive,0.50159325,0.20,0.30159325,0.72918987,0.07986415,0.61960787,0.87843138,0.11314794,0.74822372,0.00551101,0.64645386,false,
11,11,dirty_positive/dirty_11_86.jpg,test,dirty_positive,dirty_positive,true_positive,0.61799145,0.20,0.41799145,0.73488593,0.08317724,0.62352943,0.89019608,0.10002394,0.75288403,0.00568700,0.63252258,false,
11,11,dirty_positive/dirty_11_87.jpg,test,dirty_positive,dirty_positive,true_positive,0.67635249,0.20,0.47635249,0.73375976,0.08028024,0.62352943,0.88627452,0.10432555,0.75188100,0.00582981,0.63743591,false,
11,11,dirty_positive/dirty_11_88.jpg,test,dirty_positive,dirty_positive,true_positive,0.72326180,0.20,0.52326180,0.72167641,0.07678194,0.61176473,0.85882354,0.12373688,0.74169648,0.00534541,0.64390564,false,
11,11,dirty_positive/dirty_11_89.jpg,test,dirty_positive,dirty_positive,true_positive,0.99064484,0.20,0.79064484,0.59229040,0.07750671,0.50196081,0.74509805,0.22969465,0.62850475,0.00491832,0.54864502,false,
11,11,dirty_positive/dirty_11_90.jpg,test,dirty_positive,dirty_positive,true_positive,0.98835908,0.20,0.78835908,0.58997440,0.07625455,0.50196081,0.74117649,0.22721303,0.62561315,0.00444738,0.54975891,false,
11,11,dirty_positive/dirty_11_91.jpg,test,dirty_positive,dirty_positive,true_positive,0.93824480,0.20,0.73824480,0.60277319,0.07780678,0.51372552,0.75392157,0.22328588,0.63828719,0.00534219,0.55326843,false,
11,11,dirty_positive/dirty_11_92.jpg,test,dirty_positive,dirty_positive,true_positive,0.99110173,0.20,0.79110173,0.59365082,0.07751891,0.50588238,0.74509805,0.22874416,0.62954104,0.00498597,0.54840088,false,
11,11,dirty_positive/dirty_11_93.jpg,test,dirty_positive,dirty_positive,true_positive,0.42962722,0.20,0.22962722,0.71327174,0.07647475,0.60784316,0.85490197,0.14122017,0.73617089,0.00609111,0.65609741,false,
11,11,dirty_positive/dirty_11_94.jpg,test,dirty_positive,dirty_positive,true_positive,0.91674549,0.20,0.71674549,0.72480530,0.07621929,0.61960787,0.86666667,0.12745595,0.74529880,0.00620791,0.66479492,false,
11,11,dirty_positive/dirty_11_95.jpg,test,dirty_positive,dirty_positive,true_positive,0.99584598,0.20,0.79584598,0.72808450,0.07923570,0.62352943,0.87843138,0.11837159,0.74714279,0.00683675,0.67886353,false,
11,11,dirty_positive/dirty_11_96.jpg,test,dirty_positive,dirty_positive,true_positive,0.99734410,0.20,0.79734410,0.71906012,0.07398818,0.61960787,0.85490197,0.13662493,0.74117941,0.00600933,0.65695190,false,
11,11,dirty_positive/dirty_11_97.jpg,test,dirty_positive,dirty_positive,true_positive,0.99794936,0.20,0.79794936,0.73901141,0.07670093,0.63529414,0.88235295,0.09810762,0.75612736,0.00652141,0.65361023,false,
11,11,dirty_positive/dirty_11_98.jpg,test,dirty_positive,dirty_positive,true_positive,0.47619308,0.20,0.27619308,0.73693240,0.08048011,0.63137257,0.89019608,0.08771525,0.75334281,0.00671141,0.61955261,false,
11,11,dirty_positive/dirty_11_99.jpg,test,dirty_positive,dirty_positive,true_positive,0.99380558,0.20,0.79380558,0.72819638,0.08448666,0.62352943,0.88627452,0.08608525,0.74640793,0.00532489,0.54736328,false,
11,11,dirty_positive/dirty_11_100.jpg,test,dirty_positive,dirty_positive,true_positive,0.99551900,0.20,0.79551900,0.73159879,0.08308745,0.62745100,0.88627452,0.08803160,0.74960196,0.00555979,0.57099915,false,
11,11,dirty_positive/dirty_11_101.jpg,test,dirty_positive,dirty_positive,true_positive,0.32030365,0.20,0.12030365,0.50462925,0.06569724,0.43921569,0.64313728,0.21405558,0.53335702,0.00189879,0.31036377,false,
11,11,dirty_positive/dirty_11_102.jpg,test,dirty_positive,dirty_positive,true_positive,0.81319216,0.20,0.61319216,0.50329471,0.06472132,0.43921569,0.63921571,0.21679588,0.53240758,0.00188155,0.30943298,false,
11,11,dirty_positive/dirty_11_103.jpg,test,dirty_positive,dirty_positive,true_positive,0.53889477,0.20,0.33889477,0.49206764,0.05515697,0.43137255,0.60000002,0.21849941,0.52108860,0.00176267,0.27526855,false,
11,11,dirty_positive/dirty_11_104.jpg,test,dirty_positive,dirty_positive,true_positive,0.21880160,0.20,0.01880160,0.49030113,0.03270259,0.43921569,0.53333336,0.19054531,0.51584476,0.00125230,0.18647766,false,
11,11,dirty_positive/dirty_11_105.jpg,test,dirty_positive,dirty_positive,true_positive,0.94646139,0.20,0.74646139,0.74151945,0.08656575,0.62745100,0.90980393,0.07909822,0.75768006,0.00763240,0.63737488,false,
11,11,dirty_positive/dirty_11_106.jpg,test,dirty_positive,dirty_positive,true_positive,0.97251099,0.20,0.77251099,0.74056017,0.08910765,0.61960787,0.90980393,0.07763804,0.75662851,0.00788690,0.64363098,false,
11,11,dirty_positive/dirty_11_107.jpg,test,dirty_positive,dirty_positive,true_positive,0.98801163,0.20,0.78801163,0.74183810,0.08824129,0.62352943,0.90980393,0.07542935,0.75808305,0.00772075,0.62582397,false,
11,11,dirty_positive/dirty_11_108.jpg,test,dirty_positive,dirty_positive,true_positive,0.94038481,0.20,0.74038481,0.74120951,0.08850678,0.61960787,0.90980393,0.07777944,0.75724387,0.00789804,0.64460754,false,
11,11,dirty_positive/dirty_11_109.jpg,test,dirty_positive,dirty_positive,true_positive,0.97286390,0.20,0.77286390,0.60637522,0.08340159,0.50980395,0.77254903,0.18964109,0.63573152,0.00544675,0.56860352,false,
11,11,dirty_positive/dirty_11_110.jpg,test,dirty_positive,dirty_positive,true_positive,0.98835005,0.20,0.78835005,0.63583201,0.08573159,0.52941179,0.80392158,0.17986590,0.66424936,0.00611884,0.62370300,false,
11,11,dirty_positive/dirty_11_111.jpg,test,dirty_positive,dirty_positive,true_positive,0.99820610,0.20,0.79820610,0.60167927,0.08066647,0.50588238,0.75686276,0.19234519,0.63137794,0.00560362,0.53913879,false,
11,11,dirty_positive/dirty_11_112.jpg,test,dirty_positive,dirty_positive,true_positive,0.99006898,0.20,0.79006898,0.57563400,0.07869364,0.49411765,0.73725492,0.19337332,0.60409582,0.00461625,0.48124695,false,
11,11,dirty_positive/dirty_11_113.jpg,test,dirty_positive,dirty_positive,true_positive,0.99215913,0.20,0.79215913,0.62631357,0.09054523,0.52156866,0.80784315,0.16679253,0.65225959,0.00630080,0.56777954,false,
11,11,dirty_positive/dirty_11_114.jpg,test,dirty_positive,dirty_positive,true_positive,0.99227995,0.20,0.79227995,0.59744239,0.07990921,0.50588238,0.75392157,0.18250692,0.62532645,0.00543802,0.51574707,false,
11,11,dirty_positive/dirty_11_115.jpg,test,dirty_positive,dirty_positive,true_positive,0.99791448,0.20,0.79791448,0.61512452,0.08509903,0.51764709,0.78431374,0.17855142,0.64283270,0.00619513,0.55523682,false,
11,11,dirty_positive/dirty_11_116.jpg,test,dirty_positive,dirty_positive,true_positive,0.99993540,0.20,0.79993540,0.61502224,0.08450288,0.52156866,0.78431374,0.16762039,0.64093149,0.00620816,0.55215454,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_11_true_positive.jpg
11,11,dirty_positive/dirty_11_117.jpg,test,dirty_positive,clean_negative,false_negative,0.04556148,0.20,0.15443852,0.69969690,0.09757176,0.58823532,0.89019608,0.07526036,0.72571707,0.00542726,0.41607666,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_11_false_negative.jpg
11,11,dirty_positive/dirty_11_118.jpg,test,dirty_positive,clean_negative,false_negative,0.04627748,0.20,0.15372252,0.69740891,0.10331056,0.58039218,0.89803922,0.08033460,0.72467744,0.00553356,0.41960144,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_11_false_negative.jpg
11,11,dirty_positive/dirty_11_119.jpg,test,dirty_positive,clean_negative,false_negative,0.01751597,0.20,0.18248403,0.67918313,0.09587696,0.58039218,0.87843138,0.08274034,0.71041703,0.00444882,0.32456970,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_11_false_negative.jpg
11,11,dirty_positive/dirty_11_120.jpg,test,dirty_positive,clean_negative,false_negative,0.02972938,0.20,0.17027062,0.68457162,0.09567412,0.58431375,0.87843138,0.07979300,0.71410650,0.00463531,0.34698486,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_11_false_negative.jpg
11,11,dirty_positive/dirty_11_121.jpg,test,dirty_positive,dirty_positive,true_positive,0.50238036,0.20,0.30238036,0.55324864,0.06237545,0.48235294,0.67450982,0.15725380,0.57624406,0.00371636,0.37248230,false,
11,11,dirty_positive/dirty_11_122.jpg,test,dirty_positive,dirty_positive,true_positive,0.21714707,0.20,0.01714707,0.55998254,0.06433786,0.48627451,0.67450982,0.14714178,0.58261108,0.00359410,0.36152649,false,
11,11,dirty_positive/dirty_11_123.jpg,test,dirty_positive,dirty_positive,true_positive,0.32798176,0.20,0.12798176,0.56269985,0.06643516,0.49019608,0.69411767,0.16013783,0.58667958,0.00405171,0.39421082,false,
11,11,dirty_positive/dirty_11_124.jpg,test,dirty_positive,clean_negative,false_negative,0.10232971,0.20,0.09767029,0.54341125,0.05151755,0.48235294,0.63137257,0.14163370,0.56370699,0.00291890,0.31210327,true,tmp\sourcewise_error_atlas\run_001\contact_sheets\source_11_false_negative.jpg
12,12,clean_negative/clean_12_1.jpg,train,clean_negative,clean_negative,true_negative,0.01459938,0.20,0.18540062,0.73571599,0.06863684,0.63529414,0.87450981,0.08157427,0.75340933,0.00438126,0.37272644,false,
12,12,clean_negative/clean_12_2.jpg,train,clean_negative,clean_negative,true_negative,0.01673370,0.20,0.18326630,0.72178531,0.06755335,0.62352943,0.85490197,0.08918662,0.73961461,0.00424685,0.35877991,false,
12,12,clean_negative/clean_12_3.jpg,train,clean_negative,clean_negative,true_negative,0.08193517,0.20,0.11806483,0.73395693,0.07328934,0.62745100,0.87450981,0.09023575,0.75063562,0.00469944,0.45733643,false,
12,12,clean_negative/clean_12_4.jpg,train,clean_negative,clean_negative,true_negative,0.09678142,0.20,0.10321858,0.71631372,0.07232153,0.61568630,0.85490197,0.10035335,0.73365736,0.00457821,0.44369507,false,
12,12,clean_negative/clean_12_5.jpg,train,clean_negative,clean_negative,true_negative,0.17538819,0.20,0.02461181,0.73135883,0.07572305,0.62745100,0.87450981,0.09363171,0.74728680,0.00503162,0.49954224,false,
12,12,clean_negative/clean_12_6.jpg,train,clean_negative,clean_negative,true_negative,0.19421691,0.20,0.00578309,0.71301508,0.07390375,0.61568630,0.85490197,0.10774621,0.73051500,0.00501361,0.48954773,false,
12,12,clean_negative/clean_12_7.jpg,train,clean_negative,dirty_positive,false_positive,0.83424589,0.20,0.63424589,0.51593047,0.06662114,0.43529412,0.64705884,0.18846527,0.54333311,0.00418314,0.33416748,false,
12,12,clean_negative/clean_12_8.jpg,train,clean_negative,dirty_positive,false_positive,0.87384205,0.20,0.67384205,0.53272033,0.09454805,0.43529412,0.73333335,0.20981729,0.56176877,0.00876235,0.53974915,false,
12,12,clean_negative/clean_12_9.jpg,train,clean_negative,dirty_positive,false_positive,0.85439382,0.20,0.65439382,0.53354061,0.09486766,0.43529412,0.73333335,0.21243329,0.56331491,0.00878475,0.54229736,false,
12,12,clean_negative/clean_12_10.jpg,train,clean_negative,dirty_positive,false_positive,0.84425655,0.20,0.64425655,0.53935951,0.09831116,0.43529412,0.74509805,0.20752433,0.56918395,0.00815737,0.52644348,false,
12,12,clean_negative/clean_12_11.jpg,train,clean_negative,dirty_positive,false_positive,0.87568609,0.20,0.67568609,0.53318524,0.09315682,0.43529412,0.73333335,0.19710414,0.56181967,0.00606436,0.43478394,false,
12,12,clean_negative/clean_12_12.jpg,train,clean_negative,dirty_positive,false_positive,0.88551392,0.20,0.68551392,0.52767146,0.08859953,0.43529412,0.72156864,0.20142393,0.55593616,0.00756418,0.50123596,false,
12,12,clean_negative/clean_12_13.jpg,train,clean_negative,dirty_positive,false_positive,0.88032420,0.20,0.68032420,0.52767801,0.08857875,0.43529412,0.72156864,0.20270860,0.55642694,0.00736848,0.49119568,false,
12,12,clean_negative/clean_12_14.jpg,train,clean_negative,dirty_positive,false_positive,0.86185988,0.20,0.66185988,0.53348124,0.09246060,0.43529412,0.73333335,0.19239634,0.56149274,0.00648522,0.45556641,false,
12,12,clean_negative/clean_12_15.jpg,train,clean_negative,dirty_positive,false_positive,0.86068460,0.20,0.66068460,0.53024107,0.08775248,0.43921569,0.72549021,0.17565560,0.55612326,0.00464572,0.35485840,false,
12,12,clean_negative/clean_12_16.jpg,train,clean_negative,dirty_positive,false_positive,0.73380576,0.20,0.53380576,0.51397139,0.06004778,0.44313726,0.63137257,0.16381879,0.53815377,0.00294718,0.24467468,false,
12,12,clean_negative/clean_12_17.jpg,train,clean_negative,dirty_positive,false_positive,0.84240177,0.20,0.64240177,0.52625650,0.08415156,0.43921569,0.71372551,0.17218234,0.55014133,0.00650263,0.42898560,false,
12,12,clean_negative/clean_12_18.jpg,train,clean_negative,dirty_positive,false_positive,0.82196237,0.20,0.62196237,0.52663803,0.08403601,0.43921569,0.71372551,0.17107305,0.55057561,0.00627448,0.41406250,false,
12,12,clean_negative/clean_12_19.jpg,train,clean_negative,dirty_positive,false_positive,0.80464449,0.20,0.60464449,0.52738810,0.08291581,0.43921569,0.71372551,0.15881643,0.55002463,0.00496777,0.34696960,false,
12,12,clean_negative/clean_12_20.jpg,train,clean_negative,dirty_positive,false_positive,0.74793630,0.20,0.54793630,0.52480191,0.07747158,0.44313726,0.70196080,0.14276274,0.54535228,0.00319920,0.24978638,false,
12,12,clean_negative/clean_12_21.jpg,train,clean_negative,dirty_positive,false_positive,0.41116526,0.20,0.21116526,0.50953019,0.04402046,0.44313726,0.56078434,0.13433161,0.52888656,0.00162779,0.15226746,false,
12,12,clean_negative/clean_12_22.jpg,train,clean_negative,dirty_positive,false_positive,0.53671069,0.20,0.33671069,0.52621979,0.07393027,0.44313726,0.68627453,0.14145502,0.54681659,0.00490334,0.31367493,false,
12,12,clean_negative/clean_12_23.jpg,train,clean_negative,dirty_positive,false_positive,0.58732267,0.20,0.38732267,0.52345788,0.06928541,0.44313726,0.67450982,0.13623789,0.54421067,0.00315017,0.22961426,false,
12,12,clean_negative/clean_12_24.jpg,train,clean_negative,dirty_positive,false_positive,0.38003331,0.20,0.18003331,0.52225918,0.06387591,0.44705883,0.63921571,0.12303594,0.54134697,0.00168877,0.15083313,false,
12,12,clean_negative/clean_12_25.jpg,train,clean_negative,clean_negative,true_negative,0.14679713,0.20,0.05320287,0.51354289,0.03338318,0.44705883,0.55686277,0.11594854,0.53184491,0.00065702,0.08277893,false,
12,12,clean_negative/clean_12_26.jpg,train,clean_negative,dirty_positive,false_positive,0.45465590,0.20,0.25465590,0.52358150,0.07059359,0.44313726,0.67058825,0.13138081,0.54233181,0.00471068,0.30155945,false,
12,12,clean_negative/clean_12_27.jpg,train,clean_negative,dirty_positive,false_positive,0.23792639,0.20,0.03792639,0.52293444,0.05803567,0.44313726,0.61176473,0.11073861,0.53901774,0.00365291,0.23791504,false,
12,12,clean_negative/clean_12_28.jpg,train,clean_negative,clean_negative,true_negative,0.10199715,0.20,0.09800285,0.52676213,0.05491031,0.45490196,0.60784316,0.11283025,0.54457861,0.00318421,0.20346069,false,
12,12,clean_negative/clean_12_29.jpg,train,clean_negative,clean_negative,true_negative,0.03559253,0.20,0.16440747,0.52494490,0.04875036,0.45882353,0.56862748,0.11164384,0.54374993,0.00161115,0.12243652,false,
12,12,clean_negative/clean_12_30.jpg,train,clean_negative,clean_negative,true_negative,0.02058909,0.20,0.17941091,0.52578962,0.04430100,0.46274510,0.56470591,0.10197037,0.54352134,0.00079210,0.06773376,false,
12,12,clean_negative/clean_12_31.jpg,train,clean_negative,clean_negative,true_negative,0.00178357,0.20,0.19821643,0.52534318,0.02884344,0.47450981,0.56078434,0.09416109,0.54220629,0.00026754,0.03007507,false,
12,12,clean_negative/clean_12_32.jpg,train,clean_negative,clean_negative,true_negative,0.02811569,0.20,0.17188431,0.52277577,0.05819185,0.44313726,0.61176473,0.10798705,0.53793895,0.00388402,0.25825500,false,
12,12,clean_negative/clean_12_33.jpg,train,clean_negative,clean_negative,true_negative,0.10239191,0.20,0.09760809,0.52253383,0.05663057,0.44313726,0.60392159,0.10712466,0.53790891,0.00408541,0.26173401,false,
12,12,clean_negative/clean_12_34.jpg,train,clean_negative,clean_negative,true_negative,0.05496719,0.20,0.14503281,0.52222604,0.05701293,0.44313726,0.60000002,0.10491250,0.53698242,0.00414324,0.26585388,false,
12,12,clean_negative/clean_12_35.jpg,train,clean_negative,clean_negative,true_negative,0.05184748,0.20,0.14815252,0.52635765,0.04624945,0.44705883,0.57647061,0.08662833,0.53990316,0.00286892,0.17868042,false,
12,12,clean_negative/clean_12_36.jpg,train,clean_negative,clean_negative,true_negative,0.13085315,0.20,0.06914685,0.52876472,0.04109396,0.45882353,0.57254905,0.08440971,0.54215741,0.00231127,0.14141846,false,
12,12,clean_negative/clean_12_37.jpg,train,clean_negative,clean_negative,true_negative,0.06021302,0.20,0.13978698,0.53154993,0.03688831,0.47058824,0.57254905,0.09227476,0.54794240,0.00184654,0.10855103,false,
12,12,clean_negative/clean_12_38.jpg,train,clean_negative,clean_negative,true_negative,0.01806240,0.20,0.18193760,0.53095973,0.02922982,0.48627451,0.56862748,0.09674001,0.54954088,0.00063198,0.05163574,false,
12,12,clean_negative/clean_12_39.jpg,train,clean_negative,clean_negative,true_negative,0.00550918,0.20,0.19449082,0.53378046,0.02562192,0.49019608,0.56862748,0.08977196,0.55172122,0.00022963,0.02288818,false,
12,12,clean_negative/clean_12_40.jpg,train,clean_negative,clean_negative,true_negative,0.00061759,0.20,0.19938241,0.53788483,0.02310224,0.49803922,0.56862748,0.07926697,0.55409449,0.00012963,0.01135254,false,
12,12,clean_negative/clean_12_41.jpg,train,clean_negative,clean_negative,true_negative,0.01985981,0.20,0.18014019,0.52897954,0.04626321,0.44705883,0.57647061,0.06897039,0.53954899,0.00220054,0.15290833,false,
12,12,clean_negative/clean_12_42.jpg,train,clean_negative,clean_negative,true_negative,0.00447093,0.20,0.19552907,0.53726721,0.04750397,0.44313726,0.58039218,0.06525442,0.54965293,0.00173677,0.12171936,false,
12,12,clean_negative/clean_12_43.jpg,train,clean_negative,clean_negative,true_negative,0.00679128,0.20,0.19320872,0.53889155,0.04644983,0.44705883,0.58039218,0.06197689,0.55098623,0.00161119,0.11296082,false,
12,12,clean_negative/clean_12_44.jpg,train,clean_negative,clean_negative,true_negative,0.01152259,0.20,0.18847741,0.53775859,0.04330726,0.45098040,0.57647061,0.05331792,0.54745924,0.00149147,0.10018921,false,
12,12,clean_negative/clean_12_45.jpg,train,clean_negative,clean_negative,true_negative,0.00715606,0.20,0.19284394,0.53886443,0.03896810,0.45882353,0.57647061,0.06303490,0.55072951,0.00138712,0.08926392,false,
12,12,clean_negative/clean_12_46.jpg,train,clean_negative,clean_negative,true_negative,0.03158714,0.20,0.16841286,0.54117322,0.03389094,0.47843137,0.57647061,0.06199700,0.55276620,0.00112703,0.06745911,false,
12,12,clean_negative/clean_12_47.jpg,train,clean_negative,clean_negative,true_negative,0.02172915,0.20,0.17827085,0.54353571,0.02881108,0.50196081,0.57647061,0.07639346,0.55931556,0.00086220,0.05493164,false,
12,12,clean_negative/clean_12_48.jpg,train,clean_negative,clean_negative,true_negative,0.00532971,0.20,0.19467029,0.54359734,0.02301040,0.50196081,0.57254905,0.08314312,0.56177235,0.00016091,0.02111816,false,
12,12,clean_negative/clean_12_49.jpg,train,clean_negative,clean_negative,true_negative,0.00014599,0.20,0.19985401,0.54575455,0.02009326,0.50588238,0.57254905,0.07994565,0.56365180,0.00010349,0.01440430,false,
12,12,clean_negative/clean_12_50.jpg,train,clean_negative,clean_negative,true_negative,0.00010841,0.20,0.19989159,0.54829097,0.01795880,0.51372552,0.57254905,0.06782478,0.56348896,0.00009370,0.00866699,false,
12,12,clean_negative/clean_12_51.jpg,train,clean_negative,dirty_positive,false_positive,0.37331902,0.20,0.17331902,0.61276698,0.06525902,0.56862748,0.75686276,0.10169780,0.64706230,0.00446594,0.26910400,false,
12,12,clean_negative/clean_12_52.jpg,train,clean_negative,dirty_positive,false_positive,0.35802584,0.20,0.15802584,0.61254627,0.06734562,0.55294120,0.76078433,0.10408451,0.64363730,0.00510894,0.31672668,false,
12,12,clean_negative/clean_12_53.jpg,train,clean_negative,dirty_positive,false_positive,0.35755640,0.20,0.15755640,0.60774660,0.06286327,0.54901963,0.74117649,0.10668629,0.63809490,0.00519168,0.32708740,false,
12,12,dirty_positive/dirty_12_1.jpg,train,dirty_positive,dirty_positive,true_positive,0.43004096,0.20,0.23004096,0.67265248,0.07953393,0.55294120,0.81568629,0.09870277,0.68816817,0.00846195,0.53247070,false,
12,12,dirty_positive/dirty_12_2.jpg,train,dirty_positive,clean_negative,false_negative,0.15054470,0.20,0.04945530,0.67752182,0.07215577,0.56078434,0.79215688,0.07697001,0.69023609,0.00613474,0.38623047,false,
12,12,dirty_positive/dirty_12_3.jpg,train,dirty_positive,dirty_positive,true_positive,0.58476256,0.20,0.38476256,0.65123200,0.07533118,0.54509807,0.78823531,0.10055172,0.66647804,0.00690092,0.45422363,false,
12,12,dirty_positive/dirty_12_4.jpg,train,dirty_positive,dirty_positive,true_positive,0.89042228,0.20,0.69042228,0.67034960,0.08729292,0.54509807,0.83235294,0.12194634,0.68942428,0.01029099,0.66252136,false,
12,12,dirty_positive/dirty_12_5.jpg,train,dirty_positive,dirty_positive,true_positive,0.76172383,0.20,0.56172383,0.65060610,0.06539274,0.56470591,0.77647060,0.10288040,0.66596979,0.00479245,0.34693909,false,
12,12,dirty_positive/dirty_12_6.jpg,train,dirty_positive,dirty_positive,true_positive,0.96328437,0.20,0.76328437,0.65165675,0.06026911,0.57254905,0.76078433,0.09091983,0.66527450,0.00397674,0.29412842,false,
12,12,dirty_positive/dirty_12_7.jpg,train,dirty_positive,dirty_positive,true_positive,0.96547949,0.20,0.76547949,0.64602208,0.06759622,0.55686277,0.77647060,0.11288375,0.66278553,0.00532210,0.37966919,false,
12,12,dirty_positive/dirty_12_8.jpg,train,dirty_positive,dirty_positive,true_positive,0.81569173,0.20,0.61569173,0.65351242,0.05884016,0.57647061,0.76078433,0.09193750,0.66739154,0.00384487,0.29182434,false,
12,12,dirty_positive/dirty_12_9.jpg,train,dirty_positive,dirty_positive,true_positive,0.98919742,0.20,0.78919742,0.67368400,0.07765927,0.57647061,0.82745099,0.11839697,0.69290793,0.00502355,0.48854065,false,
12,12,dirty_positive/dirty_12_10.jpg,train,dirty_positive,dirty_positive,true_positive,0.99665898,0.20,0.79665898,0.64767683,0.07844099,0.54117650,0.80784315,0.12387098,0.66809523,0.00467443,0.45008850,false,
12,12,dirty_positive/dirty_12_11.jpg,train,dirty_positive,dirty_positive,true_positive,0.99861180,0.20,0.79861180,0.65503144,0.07157590,0.56862748,0.80392158,0.11432855,0.67361546,0.00382023,0.39575195,false,
12,12,dirty_positive/dirty_12_12.jpg,train,dirty_positive,dirty_positive,true_positive,0.87830280,0.20,0.67830280,0.66865629,0.05604162,0.60392159,0.77254903,0.07942548,0.68088508,0.00214658,0.24223328,false,
12,12,dirty_positive/dirty_12_13.jpg,train,dirty_positive,dirty_positive,true_positive,0.97658343,0.20,0.77658343,0.64345944,0.07562837,0.54901963,0.78823531,0.14503145,0.66566265,0.00655233,0.49047852,false,
12,12,dirty_positive/dirty_12_14.jpg,train,dirty_positive,dirty_positive,true_positive,0.98062201,0.20,0.78062201,0.65993476,0.08012832,0.55686277,0.81568629,0.14540851,0.68239737,0.00753389,0.53804016,false,
12,12,dirty_positive/dirty_12_15.jpg,train,dirty_positive,dirty_positive,true_positive,0.97467911,0.20,0.77467911,0.62944710,0.07277657,0.53725493,0.76862746,0.14716008,0.65173113,0.00675565,0.49674988,false,
12,12,dirty_positive/dirty_12_16.jpg,train,dirty_positive,dirty_positive,true_positive,0.97729474,0.20,0.77729474,0.64652568,0.07887114,0.54901963,0.79607844,0.14989518,0.66957855,0.00708297,0.52023315,false,
12,12,dirty_positive/dirty_12_17.jpg,train,dirty_positive,dirty_positive,true_positive,0.67748164,0.20,0.47748164,0.68131703,0.09636267,0.52549022,0.85490197,0.13176906,0.70225209,0.00923430,0.67481995,false,
12,12,dirty_positive/dirty_12_18.jpg,train,dirty_positive,dirty_positive,true_positive,0.59701445,0.20,0.39701445,0.68937355,0.08847206,0.55294120,0.85098040,0.12000374,0.70854712,0.01016657,0.68055725,false,
12,12,dirty_positive/dirty_12_19.jpg,train,dirty_positive,dirty_positive,true_positive,0.51619249,0.20,0.31619249,0.65841722,0.09828991,0.50196081,0.84313726,0.13817744,0.67985457,0.00884586,0.64520264,false,
12,12,dirty_positive/dirty_12_20.jpg,train,dirty_positive,dirty_positive,true_positive,0.98103720,0.20,0.78103720,0.67517602,0.09014073,0.54901963,0.84705883,0.12707365,0.69558591,0.00746455,0.58549500,false,
12,12,dirty_positive/dirty_12_21.jpg,train,dirty_positive,dirty_positive,true_positive,0.97725680,0.20,0.77725680,0.62113237,0.07261533,0.52549022,0.75686276,0.15158358,0.64379239,0.00744221,0.51313782,false,
12,12,dirty_positive/dirty_12_22.jpg,train,dirty_positive,dirty_positive,true_positive,0.98285984,0.20,0.78285984,0.64127225,0.07328487,0.54901963,0.78431374,0.13574950,0.66186690,0.00635405,0.47047424,false,
12,12,dirty_positive/dirty_12_23.jpg,train,dirty_positive,dirty_positive,true_positive,0.71133762,0.20,0.51133762,0.62802088,0.07542153,0.52941179,0.77647060,0.13752832,0.64865947,0.00768323,0.52275085,false,
12,12,dirty_positive/dirty_12_24.jpg,train,dirty_positive,dirty_positive,true_positive,0.94831943,0.20,0.74831943,0.61690897,0.07497314,0.51764709,0.76078433,0.15697664,0.64039564,0.00758543,0.52232361,false,
12,12,dirty_positive/dirty_12_25.jpg,train,dirty_positive,dirty_positive,true_positive,0.98298963,0.20,0.78298963,0.63147986,0.07720915,0.50196081,0.77254903,0.13395375,0.65384340,0.00478863,0.47257996,false,
12,12,dirty_positive/dirty_12_26.jpg,train,dirty_positive,dirty_positive,true_positive,0.97168669,0.20,0.77168669,0.62821007,0.08366247,0.49803922,0.78039217,0.14102623,0.65158498,0.00539266,0.50975037,false,
12,12,dirty_positive/dirty_12_27.jpg,train,dirty_positive,dirty_positive,true_positive,0.96302575,0.20,0.76302575,0.62696970,0.08951896,0.49803922,0.80000001,0.13806140,0.64904130,0.00614193,0.52705383,false,
12,12,dirty_positive/dirty_12_28.jpg,train,dirty_positive,dirty_positive,true_positive,0.98764324,0.20,0.78764324,0.64102155,0.08234565,0.50980395,0.80392158,0.12768431,0.66203266,0.00527172,0.48257446,false,
