rank,system,score,label,output_file,paired_mask_file,source_id,source_image,x,y,generation_method,blue_marker_ratio,border_foreground_ratio,center_foreground_ratio,contrast,dirty_mark_center_score,dirty_mark_found,dirty_mark_margin_score,dirty_mark_ratio,edge_density,entropy,estimated_background_ratio,exposure_score,flat_ratio,foreground_ratio,high_frequency_energy,laplacian_variance,largest_component_area,largest_component_ratio,largest_flat_background_ratio,local_std_mean,material_border_ratio,material_center_ratio,material_largest_component_area,material_largest_component_ratio,material_ratio,mean_brightness,quality_gate_pass,read_ok,tenengrad
404,system_1_opencv_content_contour,1.09288066,dirty_positive,dirty_positive/dirty_15_83.jpg,dirty_positive\dirty_15_83_mask.jpg,15,15.jpg,339,869,jittered_positive,0.00000000,1.00000000,1.00000000,15.44363711,0.82768069,1.00000000,0.00000000,0.05007935,0.10218811,0.64662194,0.02609253,0.99824524,0.08372498,1.00000000,0.29044530,309.50025336,65536.00000000,1.00000000,0.00111389,8.77167702,0.97597656,0.98651123,63815.00000000,0.97373962,0.97390747,161.83341980,1.00000000,1.00000000,3393.72314453
405,system_1_opencv_content_contour,1.09216922,dirty_positive,dirty_positive/dirty_14_13.jpg,dirty_positive\dirty_14_13_mask.jpg,14,14.jpg,300,243,centered_positive,0.00000000,1.00000000,1.00000000,20.35851168,0.87093077,1.00000000,0.00000000,0.02165222,0.10539246,0.72537899,0.01531982,0.98989105,0.05215454,1.00000000,0.16583318,201.30695496,65536.00000000,1.00000000,0.00268555,9.08635139,0.98129883,0.97723389,64532.00000000,0.98468018,0.98468018,175.12455750,1.00000000,1.00000000,3133.15087891
406,system_1_opencv_content_contour,1.09195537,dirty_positive,dirty_positive/dirty_9_29.jpg,dirty_positive\dirty_9_29_mask.jpg,9,9.jpg,630,629,centered_positive,0.00000000,1.00000000,1.00000000,26.95468070,0.70263798,1.00000000,0.00000000,0.04443359,0.19798279,0.76839097,0.01976013,0.98981476,0.05062866,1.00000000,0.20910549,830.76907144,65536.00000000,1.00000000,0.00000000,13.49214077,0.97163086,0.99291992,64241.00000000,0.98023987,0.98023987,150.39920044,1.00000000,1.00000000,8289.06445312
407,system_1_opencv_content_contour,1.09163019,dirty_positive,dirty_positive/dirty_15_69.jpg,dirty_positive\dirty_15_69_mask.jpg,15,15.jpg,215,646,centered_positive,0.00000000,0.99135742,1.00000000,17.90564506,0.84805982,1.00000000,0.00000000,0.04611206,0.15162659,0.68041960,0.02389526,0.99065399,0.03942871,0.99729919,0.28219023,429.86238907,65359.00000000,0.99729919,0.01129150,10.47622108,0.95371094,0.99804688,63962.00000000,0.97598267,0.97610474,170.67831421,1.00000000,1.00000000,4616.13281250
408,system_1_opencv_content_contour,1.09134711,dirty_positive,dirty_positive/dirty_7_84.jpg,dirty_positive\dirty_7_84_mask.jpg,7,7.jpg,223,575,jittered_positive,0.00000000,1.00000000,1.00000000,20.89416106,0.80695941,1.00000000,0.00000000,0.04911804,0.14646912,0.70826840,0.01986694,0.98989105,0.06419373,1.00000000,0.26217967,338.55689008,65536.00000000,1.00000000,0.00119019,11.34310055,0.97055664,0.99072266,64227.00000000,0.98002625,0.98013306,166.59826660,1.00000000,1.00000000,5262.69921875
409,system_1_opencv_content_contour,1.09094288,dirty_positive,dirty_positive/dirty_1_37.jpg,dirty_positive\dirty_1_37_mask.jpg,1,1.jpg,459,539,centered_positive,0.00000000,1.00000000,1.00000000,17.58201059,0.99620992,1.00000000,1.00000000,0.02088928,0.11578369,0.66850289,0.03089905,0.99919891,0.09883118,1.00000000,0.26985785,244.25481705,65536.00000000,1.00000000,0.00022888,9.57174110,0.95629883,0.97631836,63506.00000000,0.96902466,0.96910095,152.01272583,1.00000000,1.00000000,3856.45849609
410,system_1_opencv_content_contour,1.08963913,dirty_positive,dirty_positive/dirty_14_25.jpg,dirty_positive\dirty_14_25_mask.jpg,14,14.jpg,354,423,centered_positive,0.00000000,1.00000000,1.00000000,20.75922859,0.78251957,1.00000000,0.00000000,0.02325439,0.11987305,0.72067952,0.01828003,0.99343872,0.06681824,1.00000000,0.19070196,328.60246414,65536.00000000,1.00000000,0.00012207,9.66272354,0.97880859,0.98492432,64333.00000000,0.98164368,0.98171997,164.08540344,1.00000000,1.00000000,4167.01074219
411,system_1_opencv_content_contour,1.08960921,dirty_positive,dirty_positive/dirty_3_93.jpg,dirty_positive\dirty_3_93_mask.jpg,3,3.jpg,523,569,centered_positive,0.00000000,1.00000000,1.00000000,25.25334760,0.74596844,1.00000000,0.00000000,0.05535889,0.18211365,0.72682826,0.01527405,0.98291016,0.04760742,1.00000000,0.23611246,797.16096072,65536.00000000,1.00000000,0.00009155,13.20111084,0.97778320,0.98663330,64530.00000000,0.98464966,0.98472595,150.99853516,1.00000000,1.00000000,7892.66406250
412,system_1_opencv_content_contour,1.08933489,dirty_positive,dirty_positive/dirty_2_134.jpg,dirty_positive\dirty_2_134_mask.jpg,2,2.jpg,225,829,jittered_positive,0.00000000,1.00000000,1.00000000,26.65121499,0.94005072,1.00000000,0.00000000,0.06748962,0.16345215,0.76412996,0.02799988,0.99481201,0.07460022,1.00000000,0.17616127,387.00707368,65536.00000000,1.00000000,0.00155640,11.80645657,0.94106445,0.99084473,63701.00000000,0.97200012,0.97200012,151.50791931,1.00000000,1.00000000,6132.70605469
413,system_1_opencv_content_contour,1.08928118,dirty_positive,dirty_positive/dirty_1_38.jpg,dirty_positive\dirty_1_38_mask.jpg,1,1.jpg,436,569,jittered_positive,0.00000000,1.00000000,1.00000000,18.42955095,0.78638206,1.00000000,0.84375000,0.02044678,0.13273621,0.68051775,0.02937317,0.99797821,0.08706665,1.00000000,0.28684986,307.21157759,65536.00000000,1.00000000,0.00016785,10.40960503,0.96455078,0.98736572,63606.00000000,0.97055054,0.97062683,153.42970276,1.00000000,1.00000000,4772.03027344
414,system_1_opencv_content_contour,1.08902041,dirty_positive,dirty_positive/dirty_3_96.jpg,dirty_positive\dirty_3_96_mask.jpg,3,3.jpg,509,524,jittered_positive,0.00000000,1.00000000,1.00000000,21.34581886,0.59474714,1.00000000,0.00000000,0.04112244,0.17074585,0.69699001,0.01806641,0.99229431,0.05401611,1.00000000,0.30729657,770.14037915,65536.00000000,1.00000000,0.00000000,12.46525955,0.97187500,0.98303223,64343.00000000,0.98179626,0.98193359,148.56697083,1.00000000,1.00000000,7230.00439453
415,system_1_opencv_content_contour,1.08882496,dirty_positive,dirty_positive/dirty_4_27.jpg,dirty_positive\dirty_4_27_mask.jpg,4,4.jpg,6,685,jittered_positive,0.00000000,1.00000000,1.00000000,20.76235617,0.54138881,1.00000000,0.00000000,0.02905273,0.11456299,0.71824805,0.01115417,0.98905182,0.04888916,1.00000000,0.19613224,182.74459836,65536.00000000,1.00000000,0.00256348,10.14662361,0.97504883,0.98901367,64800.00000000,0.98876953,0.98884583,172.86154175,1.00000000,1.00000000,3673.92773438
416,system_1_opencv_content_contour,1.08876911,dirty_positive,dirty_positive/dirty_3_49.jpg,dirty_positive\dirty_3_49_mask.jpg,3,3.jpg,464,325,centered_positive,0.00000000,1.00000000,1.00000000,26.00841633,0.80613167,1.00000000,0.00000000,0.03913879,0.16821289,0.74950337,0.01596069,0.98527527,0.04827881,1.00000000,0.16354620,531.89231481,65536.00000000,1.00000000,0.00000000,11.83134079,0.97607422,0.98596191,64490.00000000,0.98403931,0.98403931,156.99162292,1.00000000,1.00000000,5962.04101562
417,system_1_opencv_content_contour,1.08873993,dirty_positive,dirty_positive/dirty_14_26.jpg,dirty_positive\dirty_14_26_mask.jpg,14,14.jpg,300,377,jittered_positive,0.00000000,1.00000000,1.00000000,21.62657038,0.80127914,1.00000000,0.00000000,0.02333069,0.12661743,0.73386669,0.01510620,0.98680115,0.04856873,1.00000000,0.17823640,288.76839028,65536.00000000,1.00000000,0.00016785,9.84332943,0.96562500,0.99475098,64542.00000000,0.98483276,0.98489380,172.86251831,1.00000000,1.00000000,4059.82324219
418,system_1_opencv_content_contour,1.08860109,dirty_positive,dirty_positive/dirty_15_30.jpg,dirty_positive\dirty_15_30_mask.jpg,15,15.jpg,697,228,jittered_positive,0.00000000,1.00000000,1.00000000,16.70170799,0.88192365,1.00000000,0.00000000,0.04901123,0.11068726,0.66026890,0.02766418,0.99832153,0.07615662,1.00000000,0.29027027,219.62796000,65536.00000000,1.00000000,0.00186157,9.74053288,0.96093750,0.98297119,63713.00000000,0.97218323,0.97233582,151.65567017,1.00000000,1.00000000,3808.39160156
419,system_1_opencv_content_contour,1.08777202,dirty_positive,dirty_positive/dirty_1_96.jpg,dirty_positive\dirty_1_96_mask.jpg,1,1.jpg,672,1109,jittered_positive,0.00000000,0.99980469,1.00000000,18.76115337,0.91158186,1.00000000,1.00000000,0.00900269,0.12956238,0.69908245,0.02976990,0.99946594,0.06686401,0.99996948,0.26353621,228.45301658,65534.00000000,0.99996948,0.00712585,10.42568016,0.93115234,0.97137451,63484.00000000,0.96868896,0.97023010,142.23422241,1.00000000,1.00000000,4306.93115234
420,system_1_opencv_content_contour,1.08763176,dirty_positive,dirty_positive/dirty_2_130.jpg,dirty_positive\dirty_2_130_mask.jpg,2,2.jpg,178,874,jittered_positive,0.00000000,1.00000000,1.00000000,27.55679761,0.79352087,1.00000000,0.00000000,0.04063416,0.18888855,0.78354565,0.02203369,0.99107361,0.05226135,1.00000000,0.18949002,442.48911163,65536.00000000,1.00000000,0.00553894,12.76750755,0.95698242,0.99560547,64092.00000000,0.97796631,0.97796631,161.14372253,1.00000000,1.00000000,6881.23779297
421,system_1_opencv_content_contour,1.08756666,dirty_positive,dirty_positive/dirty_2_163.jpg,dirty_positive\dirty_2_163_mask.jpg,2,2.jpg,523,1093,jittered_positive,0.00000000,0.99990234,1.00000000,22.86433125,0.72395440,1.00000000,0.56250000,0.02023315,0.15739441,0.74468501,0.02723694,0.99496460,0.05871582,0.99960327,0.23461410,231.95138581,65510.00000000,0.99960327,0.00053406,12.09767151,0.94790039,0.99847412,63732.00000000,0.97247314,0.97276306,153.14091492,1.00000000,1.00000000,5498.34472656
422,system_1_opencv_content_contour,1.08664440,dirty_positive,dirty_positive/dirty_12_130.jpg,dirty_positive\dirty_12_130_mask.jpg,12,12.jpg,213,860,jittered_positive,0.00000000,1.00000000,1.00000000,16.30041552,0.87997743,1.00000000,0.00000000,0.02673340,0.10877991,0.66485564,0.02342224,0.99820709,0.07737732,1.00000000,0.30015409,414.03167482,65536.00000000,1.00000000,0.00253296,9.44266319,0.97114258,0.97833252,63996.00000000,0.97650146,0.97657776,153.95289612,1.00000000,1.00000000,4063.49121094
423,system_1_opencv_content_contour,1.08641831,dirty_positive,dirty_positive/dirty_3_26.jpg,dirty_positive\dirty_3_26_mask.jpg,3,3.jpg,485,258,jittered_positive,0.00000000,1.00000000,1.00000000,25.16848790,0.77394746,1.00000000,0.00000000,0.05386353,0.15925598,0.75704034,0.01856995,0.98588562,0.05256653,1.00000000,0.16233240,471.48513058,65536.00000000,1.00000000,0.00000000,11.27421761,0.99360352,0.97717285,64319.00000000,0.98143005,0.98143005,160.10835266,1.00000000,1.00000000,5405.77099609
424,system_1_opencv_content_contour,1.08625152,dirty_positive,dirty_positive/dirty_2_152.jpg,dirty_positive\dirty_2_152_mask.jpg,2,2.jpg,171,860,jittered_positive,0.00000000,1.00000000,1.00000000,27.35992536,0.77319708,1.00000000,0.00000000,0.04516602,0.19203186,0.78119739,0.02226257,0.99046326,0.05044556,1.00000000,0.18949018,446.30258942,65536.00000000,1.00000000,0.00509644,12.85815334,0.95800781,0.99273682,64077.00000000,0.97773743,0.97773743,162.04977417,1.00000000,1.00000000,6936.48925781
425,system_1_opencv_content_contour,1.08591288,dirty_positive,dirty_positive/dirty_7_36.jpg,dirty_positive\dirty_7_36_mask.jpg,7,7.jpg,644,271,jittered_positive,0.00000000,1.00000000,1.00000000,20.87147199,0.69994428,1.00000000,0.00000000,0.05274963,0.16302490,0.70474823,0.02603149,0.99542236,0.05873108,1.00000000,0.29771382,457.90528008,65536.00000000,1.00000000,0.00003052,12.08600235,0.99291992,0.97058105,63830.00000000,0.97396851,0.97396851,150.10498047,1.00000000,1.00000000,6381.75878906
426,system_1_opencv_content_contour,1.08578759,dirty_positive,dirty_positive/dirty_14_31.jpg,dirty_positive\dirty_14_31_mask.jpg,14,14.jpg,405,456,jittered_positive,0.00000000,1.00000000,1.00000000,18.12164797,0.91194962,1.00000000,0.59375000,0.02561951,0.10958862,0.68024961,0.02711487,0.99618530,0.08651733,1.00000000,0.24554333,339.35229938,65536.00000000,1.00000000,0.00071716,9.23977947,0.96181641,0.97985840,63748.00000000,0.97271729,0.97288513,157.94480896,1.00000000,1.00000000,3977.66943359
427,system_1_opencv_content_contour,1.08522009,dirty_positive,dirty_positive/dirty_3_44.jpg,dirty_positive\dirty_3_44_mask.jpg,3,3.jpg,662,334,jittered_positive,0.00000000,1.00000000,1.00000000,20.47898817,0.60552048,1.00000000,0.00000000,0.03427124,0.15251160,0.69172152,0.02082825,0.99401093,0.05772400,1.00000000,0.25673851,465.58348602,65536.00000000,1.00000000,0.00045776,11.16422367,0.96186523,0.99261475,64153.00000000,0.97889709,0.97917175,150.28952026,1.00000000,1.00000000,5527.49804688
428,system_1_opencv_content_contour,1.08450413,dirty_positive,dirty_positive/dirty_13_38.jpg,dirty_positive\dirty_13_38_mask.jpg,13,13.jpg,187,592,jittered_positive,0.00000000,1.00000000,1.00000000,22.92355261,0.90685330,1.00000000,0.00000000,0.04370117,0.20008850,0.74723347,0.02188110,0.98722076,0.03799438,1.00000000,0.28326911,740.51538807,65536.00000000,1.00000000,0.00073242,13.07579994,0.94912109,0.98565674,64102.00000000,0.97811890,0.97811890,171.38336182,1.00000000,1.00000000,7446.50976562
429,system_1_opencv_content_contour,1.08414689,dirty_positive,dirty_positive/dirty_2_88.jpg,dirty_positive\dirty_2_88_mask.jpg,2,2.jpg,113,559,jittered_positive,0.00000000,0.99995117,1.00000000,22.14185817,0.80362129,1.00000000,0.00000000,0.02391052,0.14054871,0.73771437,0.02325439,0.99603271,0.06695557,0.99998474,0.19287969,192.09644904,65535.00000000,0.99998474,0.01123047,10.65631104,0.97250977,0.99017334,64012.00000000,0.97674561,0.97674561,165.71148682,1.00000000,1.00000000,4180.38183594
430,system_1_opencv_content_contour,1.08061883,dirty_positive,dirty_positive/dirty_13_27.jpg,dirty_positive\dirty_13_27_mask.jpg,13,13.jpg,178,461,jittered_positive,0.00000000,0.99604492,0.99896240,23.32604640,0.89602579,1.00000000,0.00000000,0.05351257,0.20547485,0.76115068,0.01370239,0.97360229,0.02137756,0.99911499,0.26012403,632.34658383,65478.00000000,0.99911499,0.00204468,13.11066055,0.96743164,0.98773193,64638.00000000,0.98629761,0.98629761,185.94554138,1.00000000,1.00000000,7030.48925781
431,system_1_opencv_content_contour,1.08055539,dirty_positive,dirty_positive/dirty_1_39.jpg,dirty_positive\dirty_1_39_mask.jpg,1,1.jpg,485,528,jittered_positive,0.00000000,1.00000000,1.00000000,17.30234913,0.84666222,1.00000000,0.92187500,0.02049255,0.10681152,0.66984320,0.03097534,0.99946594,0.10266113,1.00000000,0.24106216,191.83732377,65536.00000000,1.00000000,0.00126648,9.16509247,0.96635742,0.97308350,63506.00000000,0.96902466,0.96902466,151.64591980,1.00000000,1.00000000,3367.84716797
432,system_1_opencv_content_contour,1.08034513,dirty_positive,dirty_positive/dirty_2_105.jpg,dirty_positive\dirty_2_105_mask.jpg,2,2.jpg,157,741,centered_positive,0.00000000,1.00000000,1.00000000,22.99556901,0.61705584,1.00000000,0.00000000,0.03587341,0.14825439,0.73306131,0.02203369,0.99591827,0.06634521,1.00000000,0.20384422,287.10852979,65536.00000000,1.00000000,0.00502014,11.20289421,0.98862305,0.97308350,64092.00000000,0.97796631,0.97796631,156.92716980,1.00000000,1.00000000,5119.99707031
433,system_1_opencv_content_contour,1.07910827,dirty_positive,dirty_positive/dirty_12_107.jpg,dirty_positive\dirty_12_107_mask.jpg,12,12.jpg,71,747,jittered_positive,0.00000000,0.99941406,0.99987793,22.36376756,0.91989468,1.00000000,0.00000000,0.05084229,0.13681030,0.73412355,0.02493286,0.98924255,0.06602478,0.99978638,0.16739245,413.86160826,65522.00000000,0.99978638,0.00427246,9.70300484,0.98012695,0.98010254,63884.00000000,0.97479248,0.97506714,176.41357422,1.00000000,1.00000000,3995.41796875
434,system_1_opencv_content_contour,1.07896102,dirty_positive,dirty_positive/dirty_7_78.jpg,dirty_positive\dirty_7_78_mask.jpg,7,7.jpg,52,547,jittered_positive,0.00000000,1.00000000,0.99768066,19.85894233,0.65289823,1.00000000,0.00000000,0.02084351,0.18774414,0.70271873,0.01121521,0.98329163,0.03173828,0.99926758,0.30416873,437.19990205,65488.00000000,0.99926758,0.00447083,12.17059326,0.99062500,0.98004150,64801.00000000,0.98878479,0.98878479,182.20945740,1.00000000,1.00000000,5816.37792969
435,system_1_opencv_content_contour,1.07798338,dirty_positive,dirty_positive/dirty_2_135.jpg,dirty_positive\dirty_2_135_mask.jpg,2,2.jpg,226,793,jittered_positive,0.00000000,1.00000000,1.00000000,25.41021547,0.81405463,1.00000000,0.00000000,0.06170654,0.15597534,0.75030851,0.02749634,0.99588013,0.07835388,1.00000000,0.18477540,351.06723061,65536.00000000,1.00000000,0.00154114,11.47856426,0.93583984,0.98486328,63734.00000000,0.97250366,0.97250366,149.57652283,1.00000000,1.00000000,5756.76953125
436,system_1_opencv_content_contour,1.07786941,dirty_positive,dirty_positive/dirty_15_58.jpg,dirty_positive\dirty_15_58_mask.jpg,15,15.jpg,208,604,jittered_positive,0.00000000,1.00000000,1.00000000,17.44224492,0.88434107,1.00000000,0.00000000,0.04147339,0.14530945,0.67649452,0.03028870,0.99210358,0.04757690,0.99737549,0.30931193,474.91084137,65364.00000000,0.99737549,0.01351929,10.50942612,0.96406250,0.99645996,63518.00000000,0.96920776,0.96971130,170.48916626,1.00000000,1.00000000,4772.14404297
437,system_1_opencv_content_contour,1.07732118,dirty_positive,dirty_positive/dirty_14_16.jpg,dirty_positive\dirty_14_16_mask.jpg,14,14.jpg,270,278,jittered_positive,0.00000000,0.98891602,1.00000000,19.21350504,0.77439198,1.00000000,0.00000000,0.02239990,0.10798645,0.71110932,0.01853943,0.99053955,0.05551147,0.99826050,0.18994091,210.96628653,65422.00000000,0.99826050,0.00270081,9.05357170,0.96494141,0.97979736,64316.00000000,0.98138428,0.98146057,178.08703613,1.00000000,1.00000000,3207.02709961
438,system_1_opencv_content_contour,1.07647263,dirty_positive,dirty_positive/dirty_2_133.jpg,dirty_positive\dirty_2_133_mask.jpg,2,2.jpg,223,848,centered_positive,0.00000000,1.00000000,1.00000000,26.97428782,0.90079239,1.00000000,0.00000000,0.06596375,0.16595459,0.77046553,0.03160095,0.99462128,0.07464600,1.00000000,0.17695855,399.16859198,65536.00000000,1.00000000,0.00177002,12.00591087,0.93862305,0.99218750,63347.00000000,0.96659851,0.96839905,152.46240234,1.00000000,1.00000000,6340.43457031
439,system_1_opencv_content_contour,1.07645156,dirty_positive,dirty_positive/dirty_7_34.jpg,dirty_positive\dirty_7_34_mask.jpg,7,7.jpg,616,208,jittered_positive,0.00000000,1.00000000,1.00000000,21.76251394,0.75550175,1.00000000,0.00000000,0.04327393,0.17056274,0.70856436,0.02264404,0.99160767,0.05502319,1.00000000,0.32659629,515.30054371,65536.00000000,1.00000000,0.00068665,13.03704834,0.94770508,0.98052979,64026.00000000,0.97695923,0.97735596,152.20724487,1.00000000,1.00000000,7405.21191406
440,system_1_opencv_content_contour,1.07588938,dirty_positive,dirty_positive/dirty_15_47.jpg,dirty_positive\dirty_15_47_mask.jpg,15,15.jpg,349,443,jittered_positive,0.00000000,1.00000000,1.00000000,22.41495818,0.61644351,1.00000000,0.00000000,0.04455566,0.17999268,0.71360747,0.02105713,0.98954773,0.03744507,1.00000000,0.25902539,682.67764316,65536.00000000,1.00000000,0.01139832,12.56650352,0.94296875,0.98950195,64156.00000000,0.97894287,0.97894287,160.65071106,1.00000000,1.00000000,6783.49609375
441,system_1_opencv_content_contour,1.07516725,dirty_positive,dirty_positive/dirty_13_60.jpg,dirty_positive\dirty_13_60_mask.jpg,13,13.jpg,84,665,jittered_positive,0.00000000,0.97104492,1.00000000,21.12559979,0.93201356,1.00000000,0.00000000,0.04411316,0.14762878,0.73186255,0.02445984,0.98798370,0.05235291,0.99089050,0.17656747,394.63917854,64939.00000000,0.99089050,0.00866699,9.93422508,0.95444336,0.98706055,63928.00000000,0.97546387,0.97554016,179.21931458,1.00000000,1.00000000,4106.28906250
442,system_1_opencv_content_contour,1.07497648,dirty_positive,dirty_positive/dirty_6_52.jpg,dirty_positive\dirty_6_52_mask.jpg,6,6.jpg,326,885,jittered_positive,0.00000000,1.00000000,1.00000000,16.51948586,0.67305185,1.00000000,0.00000000,0.01702881,0.10281372,0.64625823,0.01852417,0.99458313,0.07261658,1.00000000,0.31295824,446.68320714,65536.00000000,1.00000000,0.00297546,9.53789330,0.97211914,0.97882080,64317.00000000,0.98139954,0.98147583,156.80830383,1.00000000,1.00000000,4394.96533203
443,system_1_opencv_content_contour,1.07458438,dirty_positive,dirty_positive/dirty_4_36.jpg,dirty_positive\dirty_4_36_mask.jpg,4,4.jpg,58,741,jittered_positive,0.00000000,0.99824219,1.00000000,19.36190053,0.67956704,1.00000000,0.00000000,0.04217529,0.09884644,0.68986487,0.02330017,0.99320984,0.07615662,0.99945068,0.19690855,161.32472666,65500.00000000,0.99945068,0.00502014,9.38662624,0.95175781,0.99694824,64009.00000000,0.97669983,0.97669983,165.59136963,1.00000000,1.00000000,3188.20312500
444,system_1_opencv_content_contour,1.07274887,dirty_positive,dirty_positive/dirty_7_92.jpg,dirty_positive\dirty_7_92_mask.jpg,7,7.jpg,281,663,jittered_positive,0.00000000,0.99340820,1.00000000,21.05399454,0.95956653,1.00000000,0.00000000,0.07066345,0.14945984,0.70502313,0.02963257,0.98851776,0.05635071,0.99792480,0.27895367,343.42719917,65400.00000000,0.99792480,0.01457214,11.86553001,0.96225586,0.97827148,63594.00000000,0.97036743,0.97036743,164.46771240,1.00000000,1.00000000,5590.88769531
445,system_1_opencv_content_contour,1.07267105,dirty_positive,dirty_positive/dirty_4_28.jpg,dirty_positive\dirty_4_28_mask.jpg,4,4.jpg,1,748,jittered_positive,0.00000000,0.99833984,1.00000000,19.87424210,0.73406120,1.00000000,0.00000000,0.04273987,0.11874390,0.70148611,0.02311707,0.99046326,0.06176758,0.99948120,0.22781444,207.19145573,65502.00000000,0.99948120,0.00860596,10.32874298,0.94672852,0.99468994,64021.00000000,0.97688293,0.97688293,168.27757263,1.00000000,1.00000000,3998.69384766
446,system_1_opencv_content_contour,1.07260231,dirty_positive,dirty_positive/dirty_12_125.jpg,dirty_positive\dirty_12_125_mask.jpg,12,12.jpg,34,820,centered_positive,0.00000000,0.99970703,1.00000000,21.19969054,0.82003301,1.00000000,0.00000000,0.04490662,0.14454651,0.73130035,0.02236938,0.98703003,0.05091858,0.99995422,0.18548855,394.19351087,65533.00000000,0.99995422,0.00569153,10.17106819,0.93378906,0.99554443,64070.00000000,0.97763062,0.97763062,181.89474487,1.00000000,1.00000000,4128.43896484
447,system_1_opencv_content_contour,1.07197467,dirty_positive,dirty_positive/dirty_15_57.jpg,dirty_positive\dirty_15_57_mask.jpg,15,15.jpg,188,570,centered_positive,0.00000000,0.99990234,0.99145508,17.37856852,0.87031962,1.00000000,0.00000000,0.04568481,0.15718079,0.67372727,0.02345276,0.99099731,0.03623962,0.99784851,0.35968065,534.97080179,65395.00000000,0.99784851,0.01354980,11.16039753,0.97539062,0.94476318,63977.00000000,0.97621155,0.97654724,173.13883972,1.00000000,1.00000000,5341.81054688
448,system_1_opencv_content_contour,1.07153791,dirty_positive,dirty_positive/dirty_12_88.jpg,dirty_positive\dirty_12_88_mask.jpg,12,12.jpg,193,603,jittered_positive,0.00000000,0.99399414,1.00000000,18.15844287,0.83058556,1.00000000,0.00000000,0.08242798,0.14672852,0.67311923,0.03315735,0.99546051,0.08177185,0.99887085,0.29277685,611.45640433,65462.00000000,0.99887085,0.00753784,10.58335590,0.94238281,0.98974609,63340.00000000,0.96649170,0.96684265,160.20817566,1.00000000,1.00000000,5125.97851562
449,system_1_opencv_content_contour,1.07130008,dirty_positive,dirty_positive/dirty_12_18.jpg,dirty_positive\dirty_12_18_mask.jpg,12,12.jpg,566,118,jittered_positive,0.00000000,0.95063477,1.00000000,22.56037663,0.94191541,1.00000000,0.00000000,0.03985596,0.20738220,0.74886870,0.02413940,0.98550415,0.03182983,0.98684692,0.29106197,661.08121956,64674.00000000,0.98684692,0.00823975,13.68257523,0.92631836,0.99249268,63946.00000000,0.97573853,0.97586060,175.79025269,1.00000000,1.00000000,7464.99414062
450,system_1_opencv_content_contour,1.07119001,dirty_positive,dirty_positive/dirty_12_17.jpg,dirty_positive\dirty_12_17_mask.jpg,12,12.jpg,618,170,centered_positive,0.00000000,1.00000000,1.00000000,24.57248005,0.86544994,1.00000000,0.00000000,0.04170227,0.20878601,0.76903462,0.02790833,0.98546600,0.04405212,1.00000000,0.23387729,600.46061777,65536.00000000,1.00000000,0.00585938,13.56338882,0.98066406,0.99359131,63707.00000000,0.97209167,0.97209167,173.73583984,1.00000000,1.00000000,7317.65087891
451,system_1_opencv_content_contour,1.07033049,dirty_positive,dirty_positive/dirty_12_152.jpg,dirty_positive\dirty_12_152_mask.jpg,12,12.jpg,13,964,jittered_positive,0.00000000,1.00000000,1.00000000,22.59593534,0.86968801,1.00000000,0.00000000,0.03575134,0.13999939,0.74296395,0.01995850,0.98550415,0.05090332,1.00000000,0.17242718,394.48022958,65536.00000000,1.00000000,0.00444031,10.41079330,0.95537109,0.98095703,64228.00000000,0.98004150,0.98004150,175.79470825,1.00000000,1.00000000,4266.83496094
452,system_1_opencv_content_contour,1.07008611,dirty_positive,dirty_positive/dirty_12_109.jpg,dirty_positive\dirty_12_109_mask.jpg,12,12.jpg,228,716,centered_positive,0.00000000,1.00000000,1.00000000,15.31458737,0.65429813,1.00000000,0.00000000,0.05116272,0.13212585,0.63475533,0.02879333,0.99786377,0.08279419,1.00000000,0.40927544,580.03008899,65536.00000000,1.00000000,0.00428772,10.19983101,0.97250977,0.97631836,63634.00000000,0.97097778,0.97120667,156.40557861,1.00000000,1.00000000,4838.24365234
453,system_1_opencv_content_contour,1.06784999,dirty_positive,dirty_positive/dirty_6_50.jpg,dirty_positive\dirty_6_50_mask.jpg,6,6.jpg,326,819,jittered_positive,0.00000000,1.00000000,1.00000000,16.15963534,0.82882425,1.00000000,0.48437500,0.02467346,0.11149597,0.63812288,0.03018188,0.99576569,0.07952881,1.00000000,0.34145653,519.68258369,65536.00000000,1.00000000,0.00285339,9.69504356,0.97524414,0.96520996,63558.00000000,0.96981812,0.96981812,156.14695740,1.00000000,1.00000000,4506.50634766
454,system_1_opencv_content_contour,1.06768186,dirty_positive,dirty_positive/dirty_15_59.jpg,dirty_positive\dirty_15_59_mask.jpg,15,15.jpg,159,526,jittered_positive,0.00000000,1.00000000,0.99298096,17.52251834,0.84971096,1.00000000,0.00000000,0.05004883,0.16148376,0.68082889,0.02508545,0.99027252,0.03834534,0.99824524,0.35327184,552.50173890,65421.00000000,0.99824524,0.01353455,11.24220657,0.98881836,0.94165039,63857.00000000,0.97438049,0.97491455,176.21101379,1.00000000,1.00000000,5374.37011719
