rank,system,score,label,output_file,paired_mask_file,source_id,source_image,x,y,generation_method,blue_marker_ratio,border_foreground_ratio,center_foreground_ratio,contrast,dirty_mark_center_score,dirty_mark_found,dirty_mark_margin_score,dirty_mark_ratio,edge_density,entropy,estimated_background_ratio,exposure_score,flat_ratio,foreground_ratio,high_frequency_energy,laplacian_variance,largest_component_area,largest_component_ratio,largest_flat_background_ratio,local_std_mean,material_border_ratio,material_center_ratio,material_largest_component_area,material_largest_component_ratio,material_ratio,mean_brightness,quality_gate_pass,read_ok,tenengrad
404,system_3_numpy_frequency_balance,0.89643270,dirty_positive,dirty_positive/dirty_12_50.jpg,dirty_positive\dirty_12_50_mask.jpg,12,12.jpg,636,553,jittered_positive,0.00000000,1.00000000,1.00000000,20.10265183,0.88271508,1.00000000,0.00000000,0.06945801,0.16213989,0.70225525,0.06295776,0.99641418,0.09223938,1.00000000,0.29196709,509.12935805,65536.00000000,1.00000000,0.00549316,11.52210236,0.81254883,0.99151611,61410.00000000,0.93704224,0.93704224,150.46978760,1.00000000,1.00000000,5946.28222656
405,system_3_numpy_frequency_balance,0.89509021,dirty_positive,dirty_positive/dirty_12_109.jpg,dirty_positive\dirty_12_109_mask.jpg,12,12.jpg,228,716,centered_positive,0.00000000,1.00000000,1.00000000,15.31458737,0.65429813,1.00000000,0.00000000,0.05116272,0.13212585,0.63475533,0.02879333,0.99786377,0.08279419,1.00000000,0.40927544,580.03008899,65536.00000000,1.00000000,0.00428772,10.19983101,0.97250977,0.97631836,63634.00000000,0.97097778,0.97120667,156.40557861,1.00000000,1.00000000,4838.24365234
406,system_3_numpy_frequency_balance,0.89461425,dirty_positive,dirty_positive/dirty_15_77.jpg,dirty_positive\dirty_15_77_mask.jpg,15,15.jpg,256,786,centered_positive,0.00000000,1.00000000,1.00000000,18.47672416,0.88491792,1.00000000,0.00000000,0.03329468,0.15396118,0.68046029,0.01028442,0.99004364,0.02851868,1.00000000,0.28703195,423.07607401,65536.00000000,1.00000000,0.00566101,10.71503162,0.99438477,0.99920654,64862.00000000,0.98971558,0.98971558,168.04933167,1.00000000,1.00000000,4928.15527344
407,system_3_numpy_frequency_balance,0.89418517,dirty_positive,dirty_positive/dirty_6_50.jpg,dirty_positive\dirty_6_50_mask.jpg,6,6.jpg,326,819,jittered_positive,0.00000000,1.00000000,1.00000000,16.15963534,0.82882425,1.00000000,0.48437500,0.02467346,0.11149597,0.63812288,0.03018188,0.99576569,0.07952881,1.00000000,0.34145653,519.68258369,65536.00000000,1.00000000,0.00285339,9.69504356,0.97524414,0.96520996,63558.00000000,0.96981812,0.96981812,156.14695740,1.00000000,1.00000000,4506.50634766
408,system_3_numpy_frequency_balance,0.89396120,dirty_positive,dirty_positive/dirty_15_79.jpg,dirty_positive\dirty_15_79_mask.jpg,15,15.jpg,231,821,jittered_positive,0.00000000,0.99931641,1.00000000,18.26493127,0.73645042,1.00000000,0.00000000,0.02392578,0.15908813,0.67657320,0.01074219,0.98821259,0.02726746,0.99983215,0.29617053,428.91453477,65525.00000000,0.99983215,0.00529480,10.97329521,0.97241211,0.99005127,64832.00000000,0.98925781,0.98925781,171.27496338,1.00000000,1.00000000,5163.11523438
409,system_3_numpy_frequency_balance,0.89282773,dirty_positive,dirty_positive/dirty_2_129.jpg,dirty_positive\dirty_2_129_mask.jpg,2,2.jpg,171,849,centered_positive,0.00000000,1.00000000,1.00000000,27.42037422,0.79844571,1.00000000,0.00000000,0.04869080,0.19105530,0.78100419,0.01911926,0.99053955,0.04705811,1.00000000,0.18712144,440.17010876,65536.00000000,1.00000000,0.00508118,12.82082748,0.97373047,0.99176025,64283.00000000,0.98088074,0.98088074,161.66322327,1.00000000,1.00000000,6867.68359375
410,system_3_numpy_frequency_balance,0.89267622,dirty_positive,dirty_positive/dirty_9_30.jpg,dirty_positive\dirty_9_30_mask.jpg,9,9.jpg,570,657,jittered_positive,0.00000000,1.00000000,1.00000000,27.23481483,0.53146476,1.00000000,0.00000000,0.02424622,0.22270203,0.77505080,0.03039551,0.98916626,0.04713440,1.00000000,0.21568269,945.17148583,65536.00000000,1.00000000,0.00000000,14.20793533,0.92075195,0.99969482,63530.00000000,0.96939087,0.96960449,152.43190002,1.00000000,1.00000000,8920.76855469
411,system_3_numpy_frequency_balance,0.89234365,dirty_positive,dirty_positive/dirty_13_72.jpg,dirty_positive\dirty_13_72_mask.jpg,13,13.jpg,275,969,jittered_positive,0.00000000,1.00000000,1.00000000,26.98361589,0.62899834,1.00000000,0.00000000,0.02706909,0.19569397,0.78884164,0.00721741,0.98676300,0.02314758,1.00000000,0.19387600,495.03306101,65536.00000000,1.00000000,0.00000000,12.99760914,0.98852539,0.99780273,65063.00000000,0.99278259,0.99278259,164.29594421,1.00000000,1.00000000,6800.70556641
412,system_3_numpy_frequency_balance,0.89030680,dirty_positive,dirty_positive/dirty_15_45.jpg,dirty_positive\dirty_15_45_mask.jpg,15,15.jpg,344,496,centered_positive,0.00000000,1.00000000,1.00000000,21.08342313,0.79569850,1.00000000,0.00000000,0.05494690,0.16491699,0.69958591,0.03910828,0.99073029,0.05682373,1.00000000,0.27030766,663.92918253,65536.00000000,1.00000000,0.03483582,11.83903885,0.99497070,0.98291016,62973.00000000,0.96089172,0.96089172,159.64462280,1.00000000,1.00000000,6276.50244141
413,system_3_numpy_frequency_balance,0.88948627,dirty_positive,dirty_positive/dirty_13_49.jpg,dirty_positive\dirty_13_49_mask.jpg,13,13.jpg,484,677,centered_positive,0.00000000,1.00000000,1.00000000,26.57574843,0.87095882,1.00000000,0.00000000,0.02980042,0.16465759,0.78050280,0.02035522,0.99359131,0.04127502,1.00000000,0.18336196,333.48651593,65536.00000000,1.00000000,0.00000000,12.55447483,0.91767578,0.99603271,64197.00000000,0.97956848,0.97964478,157.09033203,1.00000000,1.00000000,5917.89648438
414,system_3_numpy_frequency_balance,0.88764761,dirty_positive,dirty_positive/dirty_2_152.jpg,dirty_positive\dirty_2_152_mask.jpg,2,2.jpg,171,860,jittered_positive,0.00000000,1.00000000,1.00000000,27.35992536,0.77319708,1.00000000,0.00000000,0.04516602,0.19203186,0.78119739,0.02226257,0.99046326,0.05044556,1.00000000,0.18949018,446.30258942,65536.00000000,1.00000000,0.00509644,12.85815334,0.95800781,0.99273682,64077.00000000,0.97773743,0.97773743,162.04977417,1.00000000,1.00000000,6936.48925781
415,system_3_numpy_frequency_balance,0.88723893,dirty_positive,dirty_positive/dirty_15_66.jpg,dirty_positive\dirty_15_66_mask.jpg,15,15.jpg,37,650,jittered_positive,0.00000000,0.99414062,0.99743652,17.63961656,0.78201133,1.00000000,0.00000000,0.04165649,0.17294312,0.66948517,0.05259705,0.98168945,0.05410767,0.99774170,0.35625723,439.31191998,65388.00000000,0.99774170,0.03376770,11.50391102,0.89086914,0.99072266,61957.00000000,0.94538879,0.94740295,182.08528137,1.00000000,1.00000000,5424.37939453
416,system_3_numpy_frequency_balance,0.88705551,dirty_positive,dirty_positive/dirty_15_58.jpg,dirty_positive\dirty_15_58_mask.jpg,15,15.jpg,208,604,jittered_positive,0.00000000,1.00000000,1.00000000,17.44224492,0.88434107,1.00000000,0.00000000,0.04147339,0.14530945,0.67649452,0.03030396,0.99210358,0.04757690,0.99737549,0.30931193,474.91084137,65364.00000000,0.99737549,0.01351929,10.50942612,0.96396484,0.99645996,63517.00000000,0.96919250,0.96969604,170.48916626,1.00000000,1.00000000,4772.14404297
417,system_3_numpy_frequency_balance,0.88666509,dirty_positive,dirty_positive/dirty_14_47.jpg,dirty_positive\dirty_14_47_mask.jpg,14,14.jpg,142,881,jittered_positive,0.00000000,0.99316406,1.00000000,21.70989662,0.84852228,1.00000000,0.40625000,0.03535461,0.19691467,0.74080578,0.01948547,0.97272491,0.02447510,0.99809265,0.26157156,426.44601891,65411.00000000,0.99809265,0.00744629,12.33094025,0.95185547,0.98803711,64249.00000000,0.98036194,0.98051453,185.76745605,1.00000000,1.00000000,6007.56054688
418,system_3_numpy_frequency_balance,0.88638308,dirty_positive,dirty_positive/dirty_2_130.jpg,dirty_positive\dirty_2_130_mask.jpg,2,2.jpg,178,874,jittered_positive,0.00000000,1.00000000,1.00000000,27.55679761,0.79352087,1.00000000,0.00000000,0.04063416,0.18888855,0.78354565,0.02203369,0.99107361,0.05226135,1.00000000,0.18949002,442.48911163,65536.00000000,1.00000000,0.00553894,12.76750755,0.95698242,0.99560547,64092.00000000,0.97796631,0.97796631,161.14372253,1.00000000,1.00000000,6881.23779297
419,system_3_numpy_frequency_balance,0.88060665,dirty_positive,dirty_positive/dirty_9_12.jpg,dirty_positive\dirty_9_12_mask.jpg,9,9.jpg,293,404,jittered_positive,0.00000000,1.00000000,1.00000000,19.94070740,0.77004467,1.00000000,0.00000000,0.02557373,0.15283203,0.71310814,0.03970337,0.99500275,0.06178284,0.99987793,0.28178355,629.78320277,65528.00000000,0.99987793,0.00871277,11.24701786,0.94814453,0.96405029,62109.00000000,0.94770813,0.96029663,164.33255005,1.00000000,1.00000000,5699.18017578
420,system_3_numpy_frequency_balance,0.88034629,dirty_positive,dirty_positive/dirty_14_50.jpg,dirty_positive\dirty_14_50_mask.jpg,14,14.jpg,172,871,jittered_positive,0.00000000,1.00000000,0.99987793,21.74323029,0.88280788,1.00000000,0.25000000,0.03533936,0.18887329,0.74103292,0.00682068,0.97951508,0.01176453,0.99996948,0.23973005,397.85158844,65534.00000000,0.99996948,0.00364685,11.86295319,0.99829102,0.99871826,65089.00000000,0.99317932,0.99317932,183.61268616,1.00000000,1.00000000,5499.63671875
421,system_3_numpy_frequency_balance,0.87935878,dirty_positive,dirty_positive/dirty_9_10.jpg,dirty_positive\dirty_9_10_mask.jpg,9,9.jpg,282,413,jittered_positive,0.00000000,1.00000000,1.00000000,19.97538432,0.82761002,1.00000000,0.00000000,0.02932739,0.15405273,0.71375831,0.04125977,0.99458313,0.06141663,0.99989319,0.27837893,625.40307510,65529.00000000,0.99989319,0.00851440,11.28648663,0.94257813,0.97558594,62250.00000000,0.94985962,0.95874023,165.16227722,1.00000000,1.00000000,5686.98242188
422,system_3_numpy_frequency_balance,0.87778667,dirty_positive,dirty_positive/dirty_1_38.jpg,dirty_positive\dirty_1_38_mask.jpg,1,1.jpg,436,569,jittered_positive,0.00000000,1.00000000,1.00000000,18.42955095,0.78638206,1.00000000,0.84375000,0.02044678,0.13273621,0.68051775,0.02937317,0.99797821,0.08706665,1.00000000,0.28684986,307.21157759,65536.00000000,1.00000000,0.00016785,10.40960503,0.96455078,0.98736572,63606.00000000,0.97055054,0.97062683,153.42970276,1.00000000,1.00000000,4772.03027344
423,system_3_numpy_frequency_balance,0.87607543,dirty_positive,dirty_positive/dirty_11_109.jpg,dirty_positive\dirty_11_109_mask.jpg,11,11.jpg,373,999,centered_positive,0.00000000,1.00000000,1.00000000,21.26740538,0.91332364,1.00000000,0.00000000,0.04119873,0.13684082,0.70652843,0.02607727,0.99069214,0.07482910,1.00000000,0.25622076,354.17522456,65536.00000000,1.00000000,0.00000000,11.48373890,0.94594727,0.98345947,63656.00000000,0.97131348,0.97392273,154.62568665,1.00000000,1.00000000,5576.01171875
424,system_3_numpy_frequency_balance,0.87391456,dirty_positive,dirty_positive/dirty_13_45.jpg,dirty_positive\dirty_13_45_mask.jpg,13,13.jpg,143,607,centered_positive,0.00000000,1.00000000,1.00000000,23.61874433,0.92810692,1.00000000,0.00000000,0.04415894,0.19258118,0.75215673,0.01055908,0.98065948,0.03010559,1.00000000,0.21560265,659.62928120,65536.00000000,1.00000000,0.00057983,12.17509556,0.99316406,0.99554443,64844.00000000,0.98944092,0.98944092,176.39854431,1.00000000,1.00000000,6433.21289062
425,system_3_numpy_frequency_balance,0.87205239,dirty_positive,dirty_positive/dirty_1_96.jpg,dirty_positive\dirty_1_96_mask.jpg,1,1.jpg,672,1109,jittered_positive,0.00000000,0.99980469,1.00000000,18.76115337,0.91158186,1.00000000,1.00000000,0.00900269,0.12956238,0.69908245,0.02976990,0.99946594,0.06686401,0.99996948,0.26353621,228.45301658,65534.00000000,0.99996948,0.00712585,10.42568016,0.93115234,0.97137451,63484.00000000,0.96868896,0.97023010,142.23422241,1.00000000,1.00000000,4306.93115234
426,system_3_numpy_frequency_balance,0.87115715,dirty_positive,dirty_positive/dirty_11_72.jpg,dirty_positive\dirty_11_72_mask.jpg,11,11.jpg,327,560,jittered_positive,0.00000000,1.00000000,1.00000000,16.92021370,0.95141122,1.00000000,0.00000000,0.05830383,0.11613464,0.65972900,0.03396606,0.99706268,0.08061218,1.00000000,0.31644833,463.50876432,65536.00000000,1.00000000,0.01759338,9.67768669,0.93613281,0.95892334,63310.00000000,0.96603394,0.96603394,153.60997009,1.00000000,1.00000000,4610.30664062
427,system_3_numpy_frequency_balance,0.86971921,dirty_positive,dirty_positive/dirty_11_70.jpg,dirty_positive\dirty_11_70_mask.jpg,11,11.jpg,405,600,jittered_positive,0.00000000,1.00000000,1.00000000,15.15166596,0.57282894,1.00000000,0.00000000,0.03610229,0.11875916,0.61862397,0.02909851,0.99782562,0.08294678,1.00000000,0.41977417,512.27302380,65536.00000000,1.00000000,0.00000000,9.75506020,0.96225586,0.97174072,63624.00000000,0.97082520,0.97090149,145.95596313,1.00000000,1.00000000,4779.35693359
428,system_3_numpy_frequency_balance,0.86944114,dirty_positive,dirty_positive/dirty_2_136.jpg,dirty_positive\dirty_2_136_mask.jpg,2,2.jpg,186,895,jittered_positive,0.00000000,1.00000000,1.00000000,28.05518699,0.81843030,1.00000000,0.00000000,0.03480530,0.18444824,0.78851652,0.01936340,0.99153137,0.05673218,1.00000000,0.18013205,437.20250101,65536.00000000,1.00000000,0.00543213,12.63075733,0.97045898,0.99963379,64262.00000000,0.98056030,0.98063660,159.77336121,1.00000000,1.00000000,6783.68408203
429,system_3_numpy_frequency_balance,0.86926448,dirty_positive,dirty_positive/dirty_9_43.jpg,dirty_positive\dirty_9_43_mask.jpg,9,9.jpg,745,733,jittered_positive,0.00000000,1.00000000,1.00000000,24.45754026,0.92575124,1.00000000,0.00000000,0.02957153,0.17063904,0.75276717,0.04733276,0.99519348,0.08309937,1.00000000,0.21746603,678.65165121,65536.00000000,1.00000000,0.00000000,12.31975174,0.99165039,0.90289307,62424.00000000,0.95251465,0.95266724,139.33003235,1.00000000,1.00000000,7147.55517578
430,system_3_numpy_frequency_balance,0.86859630,dirty_positive,dirty_positive/dirty_9_41.jpg,dirty_positive\dirty_9_41_mask.jpg,9,9.jpg,763,755,centered_positive,0.00000000,1.00000000,1.00000000,24.34308679,0.85971703,1.00000000,0.00000000,0.02626038,0.16574097,0.75092292,0.04705811,0.99511719,0.08422852,1.00000000,0.22385871,682.58782910,65536.00000000,1.00000000,0.00000000,12.23011780,0.99296875,0.83947754,62440.00000000,0.95275879,0.95294189,138.87132263,1.00000000,1.00000000,7120.66601562
431,system_3_numpy_frequency_balance,0.86578164,dirty_positive,dirty_positive/dirty_11_115.jpg,dirty_positive\dirty_11_115_mask.jpg,11,11.jpg,313,1085,jittered_positive,0.00000000,1.00000000,1.00000000,21.70025600,0.89775426,1.00000000,0.00000000,0.05561829,0.13861084,0.71041123,0.02995300,0.99141693,0.09855652,1.00000000,0.25653154,402.83846944,65536.00000000,1.00000000,0.00006104,11.25326824,0.97006836,0.98309326,63563.00000000,0.96989441,0.97004700,156.85675049,1.00000000,1.00000000,5633.68750000
432,system_3_numpy_frequency_balance,0.86548401,dirty_positive,dirty_positive/dirty_1_93.jpg,dirty_positive\dirty_1_93_mask.jpg,1,1.jpg,682,1122,centered_positive,0.00000000,0.99868164,1.00000000,18.19430588,0.99780802,1.00000000,1.00000000,0.00885010,0.12648010,0.69156027,0.03517151,0.99954224,0.07400513,0.99975586,0.27162439,225.14631912,65520.00000000,0.99975586,0.01051331,10.26341724,0.92993164,0.96508789,63200.00000000,0.96435547,0.96482849,141.66767883,1.00000000,1.00000000,4178.75292969
433,system_3_numpy_frequency_balance,0.86455805,dirty_positive,dirty_positive/dirty_2_150.jpg,dirty_positive\dirty_2_150_mask.jpg,2,2.jpg,175,932,jittered_positive,0.00000000,1.00000000,1.00000000,29.17025610,0.63787265,1.00000000,0.00000000,0.03175354,0.19848633,0.79905558,0.01477051,0.98989105,0.04106140,1.00000000,0.17461108,449.92858013,65536.00000000,1.00000000,0.00540161,13.08872223,0.97548828,0.99700928,64564.00000000,0.98516846,0.98522949,162.29205322,1.00000000,1.00000000,7054.50195312
434,system_3_numpy_frequency_balance,0.86394856,dirty_positive,dirty_positive/dirty_9_42.jpg,dirty_positive\dirty_9_42_mask.jpg,9,9.jpg,738,732,jittered_positive,0.00000000,1.00000000,1.00000000,24.47410905,0.94144232,1.00000000,0.00000000,0.02952576,0.16986084,0.75250896,0.04754639,0.99492645,0.08262634,1.00000000,0.21487828,673.94692767,65536.00000000,1.00000000,0.00000000,12.25838852,0.99169922,0.90808105,62410.00000000,0.95230103,0.95245361,139.31968689,1.00000000,1.00000000,7102.53710938
435,system_3_numpy_frequency_balance,0.86390053,dirty_positive,dirty_positive/dirty_6_46.jpg,dirty_positive\dirty_6_46_mask.jpg,6,6.jpg,273,786,jittered_positive,0.00000000,1.00000000,1.00000000,16.53996312,0.82294024,1.00000000,0.53125000,0.02484131,0.12145996,0.65307760,0.04338074,0.99626160,0.09683228,1.00000000,0.32658544,534.41682850,65536.00000000,1.00000000,0.00260925,9.91991711,0.95073242,0.95025635,62678.00000000,0.95639038,0.95661926,160.60375977,1.00000000,1.00000000,4642.19628906
436,system_3_numpy_frequency_balance,0.85958537,dirty_positive,dirty_positive/dirty_2_151.jpg,dirty_positive\dirty_2_151_mask.jpg,2,2.jpg,179,931,jittered_positive,0.00000000,1.00000000,1.00000000,29.27164110,0.65097490,1.00000000,0.00000000,0.03276062,0.19589233,0.79965361,0.01605225,0.99023438,0.04382324,1.00000000,0.17149915,442.99359433,65536.00000000,1.00000000,0.00559998,12.97151661,0.97475586,0.99957275,64479.00000000,0.98387146,0.98394775,161.34698486,1.00000000,1.00000000,6965.80078125
437,system_3_numpy_frequency_balance,0.85591975,dirty_positive,dirty_positive/dirty_2_134.jpg,dirty_positive\dirty_2_134_mask.jpg,2,2.jpg,225,829,jittered_positive,0.00000000,1.00000000,1.00000000,26.65121499,0.94005072,1.00000000,0.00000000,0.06748962,0.16345215,0.76412996,0.02799988,0.99481201,0.07460022,1.00000000,0.17616127,387.00707368,65536.00000000,1.00000000,0.00155640,11.80645657,0.94106445,0.99084473,63701.00000000,0.97200012,0.97200012,151.50791931,1.00000000,1.00000000,6132.70605469
438,system_3_numpy_frequency_balance,0.85586085,dirty_positive,dirty_positive/dirty_2_133.jpg,dirty_positive\dirty_2_133_mask.jpg,2,2.jpg,223,848,centered_positive,0.00000000,1.00000000,1.00000000,26.97428782,0.90079239,1.00000000,0.00000000,0.06596375,0.16595459,0.77046553,0.03141785,0.99462128,0.07464600,1.00000000,0.17695855,399.16859198,65536.00000000,1.00000000,0.00177002,12.00591087,0.93920898,0.99218750,63359.00000000,0.96678162,0.96858215,152.46240234,1.00000000,1.00000000,6340.43457031
439,system_3_numpy_frequency_balance,0.85542017,dirty_positive,dirty_positive/dirty_13_70.jpg,dirty_positive\dirty_13_70_mask.jpg,13,13.jpg,352,900,jittered_positive,0.00000000,1.00000000,1.00000000,25.81749437,0.73155867,1.00000000,0.34375000,0.02558899,0.18057251,0.76659505,0.04421997,0.99080658,0.06706238,1.00000000,0.19537264,435.73991391,65536.00000000,1.00000000,0.00000000,12.49192810,0.93393555,0.99432373,62630.00000000,0.95565796,0.95578003,157.22625732,1.00000000,1.00000000,6347.45361328
440,system_3_numpy_frequency_balance,0.85499021,dirty_positive,dirty_positive/dirty_2_131.jpg,dirty_positive\dirty_2_131_mask.jpg,2,2.jpg,209,869,jittered_positive,0.00000000,1.00000000,1.00000000,27.18947877,0.83446619,1.00000000,0.00000000,0.05503845,0.17402649,0.77821898,0.03324890,0.99420166,0.07392883,1.00000000,0.18075676,416.53353882,65536.00000000,1.00000000,0.00573730,12.24219131,0.92734375,0.99414062,63338.00000000,0.96646118,0.96675110,155.07678223,1.00000000,1.00000000,6545.44335938
441,system_3_numpy_frequency_balance,0.85140829,dirty_positive,dirty_positive/dirty_13_59.jpg,dirty_positive\dirty_13_59_mask.jpg,13,13.jpg,126,705,jittered_positive,0.00000000,0.99965820,1.00000000,20.22775825,0.79299841,1.00000000,0.00000000,0.03433228,0.16293335,0.72043928,0.01068115,0.99332428,0.03497314,0.99989319,0.23261273,519.75526016,65529.00000000,0.99989319,0.00090027,10.88454533,0.99433594,0.98144531,64836.00000000,0.98931885,0.98931885,174.44104004,1.00000000,1.00000000,5125.06250000
442,system_3_numpy_frequency_balance,0.85068479,dirty_positive,dirty_positive/dirty_6_49.jpg,dirty_positive\dirty_6_49_mask.jpg,6,6.jpg,323,852,centered_positive,0.00000000,1.00000000,1.00000000,16.52477259,0.69805411,1.00000000,0.00000000,0.02462769,0.10658264,0.64660835,0.02308655,0.99519348,0.07359314,1.00000000,0.31926775,463.91893805,65536.00000000,1.00000000,0.00250244,9.53471184,0.96259766,0.97204590,64023.00000000,0.97691345,0.97691345,156.63363647,1.00000000,1.00000000,4338.51953125
443,system_3_numpy_frequency_balance,0.85060839,dirty_positive,dirty_positive/dirty_9_6.jpg,dirty_positive\dirty_9_6_mask.jpg,9,9.jpg,443,329,jittered_positive,0.00000000,1.00000000,1.00000000,16.89067790,0.67101042,1.00000000,0.09375000,0.03256226,0.12130737,0.63809784,0.05975342,0.99462128,0.09928894,1.00000000,0.34107476,491.45706226,65536.00000000,1.00000000,0.01428223,10.16789436,0.92460937,0.98571777,61598.00000000,0.93991089,0.94024658,157.50367737,1.00000000,1.00000000,4915.20507812
444,system_3_numpy_frequency_balance,0.85019403,dirty_positive,dirty_positive/dirty_2_132.jpg,dirty_positive\dirty_2_132_mask.jpg,2,2.jpg,114,814,jittered_positive,0.00000000,0.99951172,1.00000000,26.82353412,0.65818355,1.00000000,0.07812500,0.03556824,0.18872070,0.77741528,0.01872253,0.98767853,0.05068970,0.99984741,0.17987613,409.05638641,65526.00000000,0.99984741,0.00502014,12.48713589,0.98251953,0.97271729,64309.00000000,0.98127747,0.98127747,168.01612854,1.00000000,1.00000000,6340.34179688
445,system_3_numpy_frequency_balance,0.84694974,dirty_positive,dirty_positive/dirty_11_88.jpg,dirty_positive\dirty_11_88_mask.jpg,11,11.jpg,83,663,jittered_positive,0.00000000,1.00000000,1.00000000,19.57939438,0.72969965,1.00000000,0.00000000,0.03910828,0.17562866,0.71496423,0.01330566,0.98512268,0.02899170,1.00000000,0.25593635,347.58507743,65536.00000000,1.00000000,0.00616455,10.96319580,0.95615234,0.99273682,64664.00000000,0.98669434,0.98669434,184.02748108,1.00000000,1.00000000,4691.72900391
446,system_3_numpy_frequency_balance,0.84578760,dirty_positive,dirty_positive/dirty_2_135.jpg,dirty_positive\dirty_2_135_mask.jpg,2,2.jpg,226,793,jittered_positive,0.00000000,1.00000000,1.00000000,25.41021547,0.81405463,1.00000000,0.00000000,0.06170654,0.15597534,0.75030851,0.02749634,0.99588013,0.07835388,1.00000000,0.18477540,351.06723061,65536.00000000,1.00000000,0.00154114,11.47856426,0.93583984,0.98486328,63734.00000000,0.97250366,0.97250366,149.57652283,1.00000000,1.00000000,5756.76953125
447,system_3_numpy_frequency_balance,0.84408695,dirty_positive,dirty_positive/dirty_14_52.jpg,dirty_positive\dirty_14_52_mask.jpg,14,14.jpg,210,906,jittered_positive,0.00000000,0.99985352,1.00000000,22.71428441,0.81585848,1.00000000,0.00000000,0.03720093,0.19012451,0.75119630,0.01095581,0.98210907,0.01751709,0.99996948,0.21317260,389.01515172,65534.00000000,0.99996948,0.00366211,11.66287231,0.97177734,0.99829102,64818.00000000,0.98904419,0.98904419,181.55610657,1.00000000,1.00000000,5296.05664062
448,system_3_numpy_frequency_balance,0.84298577,dirty_positive,dirty_positive/dirty_11_69.jpg,dirty_positive\dirty_11_69_mask.jpg,11,11.jpg,375,545,centered_positive,0.00000000,1.00000000,1.00000000,17.08466176,0.75683318,1.00000000,0.00000000,0.05516052,0.12623596,0.65081851,0.05677795,0.99629974,0.09996033,1.00000000,0.32905182,499.47207427,65536.00000000,1.00000000,0.03712463,9.94559860,0.86660156,0.97015381,61815.00000000,0.94322205,0.94322205,151.45669556,1.00000000,1.00000000,4899.54980469
449,system_3_numpy_frequency_balance,0.84262216,dirty_positive,dirty_positive/dirty_11_77.jpg,dirty_positive\dirty_11_77_mask.jpg,11,11.jpg,151,593,centered_positive,0.00000000,1.00000000,1.00000000,18.91431270,0.97788085,1.00000000,0.00000000,0.06390381,0.14015198,0.70849331,0.01019287,0.99485016,0.04533386,1.00000000,0.23976800,366.43361760,65536.00000000,1.00000000,0.00207520,9.98903370,0.99028320,0.98101807,64868.00000000,0.98980713,0.98980713,173.09526062,1.00000000,1.00000000,4215.33105469
450,system_3_numpy_frequency_balance,0.83975092,dirty_positive,dirty_positive/dirty_6_52.jpg,dirty_positive\dirty_6_52_mask.jpg,6,6.jpg,326,885,jittered_positive,0.00000000,1.00000000,1.00000000,16.51948586,0.67305185,1.00000000,0.00000000,0.01702881,0.10281372,0.64625823,0.01852417,0.99458313,0.07261658,1.00000000,0.31295824,446.68320714,65536.00000000,1.00000000,0.00297546,9.53789330,0.97211914,0.97882080,64317.00000000,0.98139954,0.98147583,156.80830383,1.00000000,1.00000000,4394.96533203
451,system_3_numpy_frequency_balance,0.83850109,dirty_positive,dirty_positive/dirty_6_12.jpg,dirty_positive\dirty_6_12_mask.jpg,6,6.jpg,258,244,jittered_positive,0.00000000,1.00000000,1.00000000,23.91374068,0.84253298,1.00000000,0.40625000,0.02610779,0.16569519,0.74617767,0.03816223,0.97653961,0.09304810,1.00000000,0.23492536,591.47272831,65536.00000000,1.00000000,0.00027466,12.63088226,0.94526367,0.99169922,62808.00000000,0.95837402,0.96183777,172.48138428,1.00000000,1.00000000,6715.58984375
452,system_3_numpy_frequency_balance,0.83080755,dirty_positive,dirty_positive/dirty_1_37.jpg,dirty_positive\dirty_1_37_mask.jpg,1,1.jpg,459,539,centered_positive,0.00000000,1.00000000,1.00000000,17.58201059,0.99620992,1.00000000,1.00000000,0.02088928,0.11578369,0.66850289,0.03089905,0.99919891,0.09883118,1.00000000,0.26985785,244.25481705,65536.00000000,1.00000000,0.00022888,9.57174110,0.95629883,0.97631836,63506.00000000,0.96902466,0.96910095,152.01272583,1.00000000,1.00000000,3856.45849609
453,system_3_numpy_frequency_balance,0.82556364,dirty_positive,dirty_positive/dirty_6_51.jpg,dirty_positive\dirty_6_51_mask.jpg,6,6.jpg,375,882,jittered_positive,0.00000000,1.00000000,1.00000000,17.81495304,0.51505378,1.00000000,0.00000000,0.01786804,0.11026001,0.65474383,0.01994324,0.99351501,0.07710266,1.00000000,0.29479671,476.00694441,65536.00000000,1.00000000,0.00155640,9.90130615,0.98569336,0.98333740,64229.00000000,0.98005676,0.98005676,153.64999390,1.00000000,1.00000000,4849.45996094
454,system_3_numpy_frequency_balance,0.82260397,dirty_positive,dirty_positive/dirty_14_45.jpg,dirty_positive\dirty_14_45_mask.jpg,14,14.jpg,126,840,centered_positive,0.00000000,0.97548828,1.00000000,20.33391946,0.68483371,1.00000000,0.00000000,0.03097534,0.18650818,0.72544980,0.03710938,0.97779846,0.04270935,0.99290466,0.26805547,403.64602004,65071.00000000,0.99290466,0.02714539,11.67028999,0.90112305,0.99908447,63073.00000000,0.96241760,0.96289062,185.52613831,1.00000000,1.00000000,5523.20800781
