label,output_file,source_id,system_1_score,system_2_score,system_3_score,foreground_ratio,largest_component_ratio,border_foreground_ratio,center_foreground_ratio,edge_density,laplacian_variance,tenengrad,entropy,local_std_mean,flat_ratio,contrast,exposure_score,high_frequency_energy,quality_gate_pass,dirty_mark_found,dirty_mark_ratio,dirty_mark_center_score,dirty_mark_margin_score
dirty_positive,dirty_positive/dirty_12_45.jpg,12,1.04023058,0.91686292,0.79991505,1.00000000,1.00000000,1.00000000,1.00000000,0.15991211,592.32981255,5615.56250000,0.71895647,11.20331001,0.08468628,22.72881573,0.99023438,0.20308430,1.00000000,1.00000000,0.08317566,0.83216892,0.00000000
dirty_positive,dirty_positive/dirty_12_46.jpg,12,1.00646003,0.92630739,0.81240953,1.00000000,1.00000000,1.00000000,1.00000000,0.16270447,593.36887157,5753.66259766,0.72675260,11.44308853,0.08283997,22.40484837,0.98985291,0.21531907,1.00000000,1.00000000,0.07975769,0.94782852,0.00000000
dirty_positive,dirty_positive/dirty_12_47.jpg,12,0.96498999,0.81594702,0.73504634,1.00000000,1.00000000,1.00000000,1.00000000,0.14192200,549.66433432,5124.50292969,0.69818513,10.46552372,0.11138916,22.19223515,0.99107361,0.19940500,1.00000000,1.00000000,0.07778931,0.77656379,0.00000000
dirty_positive,dirty_positive/dirty_12_48.jpg,12,0.99161318,0.95363639,0.81994885,1.00000000,1.00000000,1.00000000,1.00000000,0.16651917,660.31871757,6192.43212891,0.71811366,11.63064003,0.09579468,22.62850714,0.98931885,0.23158224,1.00000000,1.00000000,0.07788086,0.76430256,0.00000000
dirty_positive,dirty_positive/dirty_12_49.jpg,12,0.84642763,0.77982235,0.79983399,1.00000000,1.00000000,1.00000000,1.00000000,0.14997864,483.64405775,5467.78613281,0.68897502,10.81112862,0.13305664,19.09429449,0.99698639,0.29064310,1.00000000,1.00000000,0.06736755,0.94675801,0.00000000
dirty_positive,dirty_positive/dirty_12_50.jpg,12,0.96569828,0.88102043,0.89643878,1.00000000,1.00000000,1.00000000,1.00000000,0.16213989,509.12935805,5946.28222656,0.70225525,11.52210236,0.09223938,20.10265183,0.99641418,0.29196709,1.00000000,1.00000000,0.06945801,0.88271508,0.00000000
dirty_positive,dirty_positive/dirty_12_51.jpg,12,1.10096114,0.92604257,0.95601125,1.00000000,1.00000000,1.00000000,1.00000000,0.16435242,483.88256758,6043.37695312,0.71625423,11.85792828,0.06124878,20.88335950,0.99633789,0.28147900,1.00000000,1.00000000,0.08331299,0.90606160,0.00000000
dirty_positive,dirty_positive/dirty_12_52.jpg,12,0.92162227,0.79528832,0.82637695,1.00000000,1.00000000,1.00000000,1.00000000,0.14790344,469.11553319,5439.66113281,0.69983768,10.86085033,0.10787964,19.39063693,0.99671936,0.28485906,1.00000000,1.00000000,0.06942749,0.70462846,0.00000000
dirty_positive,dirty_positive/dirty_12_53.jpg,12,0.76121017,0.89770388,0.79357702,0.99911499,0.99911499,0.99809570,1.00000000,0.18031311,676.67381261,6265.91992188,0.70986430,11.71249485,0.13327026,20.08534242,0.99061584,0.30528742,1.00000000,1.00000000,0.05393982,0.84794774,0.00000000
dirty_positive,dirty_positive/dirty_12_54.jpg,12,0.91203997,0.98399239,0.84218622,0.99908447,0.99908447,0.99658203,1.00000000,0.18392944,709.55023940,6396.51660156,0.71784528,11.92939186,0.09968567,21.03363419,0.99164581,0.27497765,1.00000000,1.00000000,0.06379700,0.89971777,0.00000000
dirty_positive,dirty_positive/dirty_12_55.jpg,12,0.76011175,0.74568628,0.68265193,0.99650574,0.99650574,0.99667969,0.99609375,0.15425110,551.52050989,5139.70800781,0.70485004,10.52711201,0.14685059,19.20951590,0.99221802,0.26964337,1.00000000,1.00000000,0.05274963,0.76035557,0.00000000
dirty_positive,dirty_positive/dirty_12_56.jpg,12,0.74066078,0.95681197,0.84344346,0.99952698,0.99952698,0.99921875,1.00000000,0.19044495,692.36750082,6724.70068359,0.71525693,12.40586567,0.11125183,20.81645332,0.98657227,0.30249676,1.00000000,1.00000000,0.06355286,0.79098281,0.00000000
dirty_positive,dirty_positive/dirty_12_57.jpg,12,0.46921474,0.52776618,0.57797014,1.00000000,1.00000000,1.00000000,1.00000000,0.11528015,562.60897630,4382.86425781,0.61525214,8.86863232,0.27423096,15.59096416,0.99843597,0.35459462,1.00000000,1.00000000,0.04983521,0.79815712,0.00000000
dirty_positive,dirty_positive/dirty_12_58.jpg,12,-0.65258009,-0.50747133,-0.48928638,1.00000000,1.00000000,1.00000000,1.00000000,0.11302185,538.06334424,4435.30957031,0.63099937,8.80016422,0.29156494,16.01787538,0.99794006,0.32361498,0.00000000,1.00000000,0.04492188,0.74509559,0.00000000
dirty_positive,dirty_positive/dirty_12_59.jpg,12,-0.58982751,-0.56884710,-0.50412796,1.00000000,1.00000000,1.00000000,1.00000000,0.09684753,483.41619716,3931.15942383,0.60961827,8.27205753,0.28587341,15.99905856,0.99813080,0.30618855,0.00000000,1.00000000,0.05294800,0.80802822,0.00000000
dirty_positive,dirty_positive/dirty_12_60.jpg,12,-0.69998009,-0.60431569,-0.57040506,1.00000000,1.00000000,1.00000000,1.00000000,0.10331726,471.56677212,3968.21240234,0.62207452,8.29076862,0.31335449,15.48335893,0.99847412,0.30673692,0.00000000,1.00000000,0.04035950,0.70761351,0.00000000
dirty_positive,dirty_positive/dirty_12_61.jpg,12,1.03476931,0.86183891,0.88876974,1.00000000,1.00000000,1.00000000,1.00000000,0.16496277,397.97904848,5737.47265625,0.73072545,11.61110401,0.07040405,21.51507769,0.99706268,0.25312063,1.00000000,1.00000000,0.06518555,0.88462860,0.00000000
dirty_positive,dirty_positive/dirty_12_62.jpg,12,0.94329870,0.75441675,0.78172642,1.00000000,1.00000000,1.00000000,1.00000000,0.15599060,361.97622585,5073.38769531,0.72253029,10.84865570,0.10159302,20.70971573,0.99835968,0.24106920,1.00000000,1.00000000,0.05110168,0.72422726,0.00000000
dirty_positive,dirty_positive/dirty_12_63.jpg,12,0.86750916,0.78801342,0.77290448,1.00000000,1.00000000,1.00000000,1.00000000,0.16346741,410.65931796,5613.38818359,0.72682134,11.22420311,0.11506653,21.20330307,0.99683380,0.24360523,1.00000000,1.00000000,0.05522156,0.66243056,0.00000000
dirty_positive,dirty_positive/dirty_12_64.jpg,12,0.97782909,0.80590647,0.83027439,1.00000000,1.00000000,1.00000000,1.00000000,0.15451050,400.31862409,5473.37402344,0.72294505,11.19633675,0.09811401,20.86521906,0.99683380,0.25198841,1.00000000,1.00000000,0.07017517,0.85371811,0.00000000
dirty_positive,dirty_positive/dirty_12_65.jpg,12,0.77959760,0.78312721,0.70921884,0.99714661,0.99714661,0.99848633,0.99896240,0.15913391,581.98712331,5362.58007812,0.70603323,10.73564243,0.14465332,19.35419365,0.99217987,0.27660739,1.00000000,1.00000000,0.05540466,0.79096383,0.00000000
dirty_positive,dirty_positive/dirty_12_66.jpg,12,0.72139788,0.74466223,0.65063524,0.99665833,0.99665833,0.99965820,0.99328613,0.15710449,509.79433342,4851.83984375,0.72668362,10.44810295,0.11599731,20.71779377,0.98592377,0.22402303,1.00000000,1.00000000,0.06188965,0.75091784,0.00000000
dirty_positive,dirty_positive/dirty_12_67.jpg,12,0.93053085,0.87242744,0.81003598,0.99766541,0.99766541,0.99946289,1.00000000,0.16268921,612.09506103,5543.76171875,0.70247285,10.99476051,0.10308838,19.35153597,0.99294281,0.28319344,1.00000000,1.00000000,0.06092834,0.90530209,0.00000000
dirty_positive,dirty_positive/dirty_12_68.jpg,12,0.79020528,0.74843769,0.69858200,0.99620056,0.99620056,0.99946289,0.99591064,0.14930725,519.52153930,4872.35351562,0.70751278,10.29390621,0.12414551,19.36612731,0.99141693,0.25523368,1.00000000,1.00000000,0.06193542,0.89678814,0.00000000
dirty_positive,dirty_positive/dirty_12_69.jpg,12,1.06544322,0.80343271,0.83092555,1.00000000,1.00000000,1.00000000,1.00000000,0.14646912,346.90867849,5227.96386719,0.73585629,11.02430439,0.07621765,22.65179491,0.99763489,0.20768508,1.00000000,1.00000000,0.06121826,0.82601445,0.00000000
dirty_positive,dirty_positive/dirty_12_70.jpg,12,1.04131321,0.76138489,0.81214737,1.00000000,1.00000000,1.00000000,1.00000000,0.13504028,325.23264478,5094.68750000,0.72700651,10.74564934,0.10319519,22.68215935,0.99797821,0.20748250,1.00000000,1.00000000,0.07707214,0.94049059,0.00000000
dirty_positive,dirty_positive/dirty_12_71.jpg,12,0.96653535,0.67179972,0.72687508,1.00000000,1.00000000,1.00000000,1.00000000,0.12194824,294.50403979,4702.87402344,0.71140003,10.14964008,0.13256836,22.20142077,0.99794006,0.19272408,1.00000000,1.00000000,0.07945251,0.93990335,0.00000000
dirty_positive,dirty_positive/dirty_12_72.jpg,12,1.01549566,0.81551793,0.85290471,1.00000000,1.00000000,1.00000000,1.00000000,0.16046143,373.97614086,5391.61230469,0.72438661,11.23162079,0.07742310,20.87909855,0.99786377,0.24965130,1.00000000,1.00000000,0.05715942,0.82584787,0.00000000
dirty_positive,dirty_positive/dirty_12_73.jpg,12,0.62958489,0.64750591,0.57666055,0.99641418,0.99641418,0.99877930,0.99108887,0.16084290,460.25023241,4566.80761719,0.71101697,10.45967865,0.12406921,19.27687441,0.98023987,0.23177910,1.00000000,1.00000000,0.03094482,0.59575213,0.00000000
dirty_positive,dirty_positive/dirty_12_74.jpg,12,0.68458083,0.65418653,0.57217204,0.99617004,0.99617004,0.99658203,0.99267578,0.16131592,462.16346603,4526.56396484,0.71469140,10.38656807,0.12603760,19.50175405,0.98123169,0.22440030,1.00000000,1.00000000,0.03518677,0.60391321,0.00000000
dirty_positive,dirty_positive/dirty_12_75.jpg,12,0.75990409,0.71021571,0.58655382,0.99751282,0.99751282,0.99829102,0.99334717,0.14918518,481.51776535,4467.91601562,0.73831813,10.00935555,0.12457275,21.63271546,0.98664856,0.18361759,1.00000000,1.00000000,0.06529236,0.75391234,0.00000000
dirty_positive,dirty_positive/dirty_12_76.jpg,12,0.65236514,0.68949873,0.62058279,0.99682617,0.99682617,1.00000000,0.99121094,0.16320801,476.20164794,4706.37402344,0.71890879,10.61427689,0.10800171,19.84835756,0.97894287,0.23534405,1.00000000,1.00000000,0.03439331,0.62860254,0.00000000
dirty_positive,dirty_positive/dirty_12_77.jpg,12,0.78398125,0.72269612,0.66235550,0.99732971,0.99732971,0.99892578,0.99426270,0.14283752,496.56021077,4640.14990234,0.71179978,10.01322937,0.12788391,19.71119189,0.99202728,0.23392148,1.00000000,1.00000000,0.06819153,0.89194394,0.00000000
dirty_positive,dirty_positive/dirty_12_78.jpg,12,0.92542665,0.80261460,0.78098260,0.99812317,0.99812317,0.99570313,1.00000000,0.14407349,563.66712030,4980.84082031,0.68895626,10.34036636,0.11172485,18.55802568,0.99458313,0.27779168,1.00000000,1.00000000,0.07614136,0.88779906,0.00000000
dirty_positive,dirty_positive/dirty_12_79.jpg,12,0.87657888,0.76343425,0.71406106,0.99661255,0.99661255,0.99829102,0.99884033,0.14384460,527.36848592,4792.44384766,0.70100729,10.13560867,0.11874390,19.04112137,0.99412537,0.25039884,1.00000000,1.00000000,0.07254028,0.89468252,0.00000000
dirty_positive,dirty_positive/dirty_12_80.jpg,12,0.96763756,0.89054482,0.83271143,0.99729919,0.99729919,0.99531250,1.00000000,0.16229248,614.36171439,5552.81933594,0.70112379,11.01194668,0.09416199,19.44389222,0.99313354,0.28159386,1.00000000,1.00000000,0.06274414,0.89778878,0.00000000
dirty_positive,dirty_positive/dirty_12_81.jpg,12,0.89066564,0.89273856,0.86537667,1.00000000,1.00000000,1.00000000,1.00000000,0.15618896,757.51338100,5942.11621094,0.66224003,11.05372906,0.12373352,17.64412411,0.99752045,0.35569718,1.00000000,1.00000000,0.04393005,0.82440869,0.00000000
dirty_positive,dirty_positive/dirty_12_82.jpg,12,0.91347403,0.91095582,0.88430709,1.00000000,1.00000000,1.00000000,1.00000000,0.15748596,775.78715677,6054.72216797,0.66610924,11.19120216,0.11540222,17.86755320,0.99732971,0.35003123,1.00000000,1.00000000,0.04400635,0.83403105,0.00000000
dirty_positive,dirty_positive/dirty_12_83.jpg,12,0.88553353,0.87603705,0.85309462,1.00000000,1.00000000,1.00000000,1.00000000,0.15161133,739.34621890,5784.70312500,0.66125957,10.89972687,0.12446594,17.48441431,0.99752045,0.35098121,1.00000000,1.00000000,0.04397583,0.81158890,0.00000000
dirty_positive,dirty_positive/dirty_12_84.jpg,12,0.94367504,0.92899609,0.90529026,1.00000000,1.00000000,1.00000000,1.00000000,0.15768433,780.81147295,6076.99951172,0.67076826,11.25877190,0.10160828,18.05626588,0.99732971,0.34231153,1.00000000,1.00000000,0.04316711,0.85952878,0.00000000
dirty_positive,dirty_positive/dirty_12_85.jpg,12,0.95812699,0.81869449,0.80708819,0.99804688,0.99804688,0.99458008,1.00000000,0.14421082,567.57849374,5016.67773438,0.68458438,10.37637329,0.10655212,18.46066555,0.99504089,0.28178066,1.00000000,1.00000000,0.07914734,0.88712049,0.00000000
dirty_positive,dirty_positive/dirty_12_86.jpg,12,1.02193481,0.76784958,0.82713339,0.99897766,0.99897766,0.99624023,1.00000000,0.12785339,509.95879824,4483.37500000,0.66446936,9.82336807,0.09687805,16.99966863,0.99629974,0.29277229,1.00000000,1.00000000,0.07766724,0.98265120,0.00000000
dirty_positive,dirty_positive/dirty_12_87.jpg,12,1.04280468,0.77743275,0.87340788,0.99951172,0.99951172,0.99931641,1.00000000,0.12580872,535.18858213,4589.42919922,0.65151175,9.90145493,0.09565735,16.51329174,0.99671936,0.32292169,1.00000000,1.00000000,0.07731628,0.92483104,0.00000000
dirty_positive,dirty_positive/dirty_12_88.jpg,12,1.07154760,0.87975995,0.87918348,0.99887085,0.99887085,0.99399414,1.00000000,0.14672852,611.45640433,5125.97851562,0.67311923,10.58335590,0.08177185,18.15844287,0.99546051,0.29277685,1.00000000,1.00000000,0.08242798,0.83058556,0.00000000
dirty_positive,dirty_positive/dirty_12_89.jpg,12,1.04479931,0.85576227,0.90716335,1.00000000,1.00000000,1.00000000,1.00000000,0.13880920,644.52508557,5048.56347656,0.63907997,10.28217125,0.09663391,15.91152148,0.99790192,0.39044085,1.00000000,1.00000000,0.06477356,0.90362273,0.00000000
dirty_positive,dirty_positive/dirty_12_90.jpg,12,1.01385872,0.86694101,0.89869276,1.00000000,1.00000000,1.00000000,1.00000000,0.14067078,657.39437026,5237.17480469,0.65284773,10.37790775,0.10836792,17.17858500,0.99691010,0.33556366,1.00000000,1.00000000,0.06413269,0.91450831,0.00000000
dirty_positive,dirty_positive/dirty_12_91.jpg,12,1.06114841,0.90837674,0.93008212,1.00000000,1.00000000,1.00000000,1.00000000,0.14086914,693.51383535,5318.19140625,0.65128247,10.60790825,0.08815002,16.36229811,0.99809265,0.38449666,1.00000000,1.00000000,0.06407166,0.93786312,0.00000000
dirty_positive,dirty_positive/dirty_12_92.jpg,12,1.01958118,0.87292352,0.90644806,1.00000000,1.00000000,1.00000000,1.00000000,0.14001465,669.97533544,5254.20507812,0.64867532,10.40389061,0.10607910,16.70371561,0.99759674,0.36309558,1.00000000,1.00000000,0.05731201,0.94560325,0.00000000
dirty_positive,dirty_positive/dirty_12_93.jpg,12,1.00287944,0.74307116,0.79404671,1.00000000,1.00000000,1.00000000,1.00000000,0.13429260,327.35708378,5124.33007812,0.71932896,10.70973778,0.11251831,22.59050607,0.99790192,0.20825733,1.00000000,1.00000000,0.08432007,0.90117073,0.00000000
dirty_positive,dirty_positive/dirty_12_94.jpg,12,1.04829187,0.78282241,0.81870777,1.00000000,1.00000000,1.00000000,1.00000000,0.14053345,332.43645520,5201.88281250,0.73000209,10.91136932,0.09614563,22.76313828,0.99794006,0.20365845,1.00000000,1.00000000,0.08183289,0.94233968,0.00000000
dirty_positive,dirty_positive/dirty_12_95.jpg,12,1.03429031,0.76543684,0.79985338,1.00000000,1.00000000,1.00000000,1.00000000,0.13665771,325.43581710,5132.63037109,0.72758071,10.79157543,0.10272217,22.85976938,0.99790192,0.19692001,1.00000000,1.00000000,0.08334351,0.97761502,0.00000000
dirty_positive,dirty_positive/dirty_12_96.jpg,12,0.70638529,0.53714776,0.59102891,1.00000000,1.00000000,1.00000000,1.00000000,0.11293030,313.52175825,4436.45361328,0.68255361,9.50341606,0.19181824,20.44603581,0.99839783,0.21450418,1.00000000,1.00000000,0.05653381,0.80295988,0.00000000
dirty_positive,dirty_positive/dirty_12_97.jpg,12,1.02477283,0.76413916,0.80470542,0.99902344,0.99902344,0.99677734,0.99896240,0.12776184,492.33842619,4361.24609375,0.67319798,9.71128178,0.09120178,17.42706667,0.99610901,0.27202341,1.00000000,1.00000000,0.08027649,0.97169795,0.00000000
dirty_positive,dirty_positive/dirty_12_98.jpg,12,1.06265468,0.72982352,0.81719099,0.99980164,0.99980164,1.00000000,1.00000000,0.11781311,445.76397236,4113.61376953,0.66981268,9.50547791,0.08271790,17.03404320,0.99698639,0.27564442,1.00000000,1.00000000,0.06700134,0.90377402,0.00000000
dirty_positive,dirty_positive/dirty_12_99.jpg,12,0.99150848,0.77271108,0.77941340,0.99804688,0.99804688,0.99580078,0.99859619,0.13119507,500.88169584,4404.35595703,0.68451762,9.77721977,0.09471130,18.08834826,0.99622345,0.25524345,1.00000000,1.00000000,0.08158875,0.94930981,0.00000000
dirty_positive,dirty_positive/dirty_12_100.jpg,12,1.04269065,0.76204685,0.82005268,0.99909973,0.99909973,0.99877930,0.99932861,0.12670898,488.40704428,4372.60351562,0.66961281,9.73138142,0.08952332,17.25742505,0.99607086,0.28081813,1.00000000,1.00000000,0.08207703,0.96490525,0.00000000
dirty_positive,dirty_positive/dirty_12_101.jpg,12,0.63540848,0.50707882,0.54729985,1.00000000,1.00000000,1.00000000,1.00000000,0.11428833,319.11455002,4467.31347656,0.67979527,9.47488976,0.20942688,20.49755189,0.99828339,0.21309210,1.00000000,1.00000000,0.05084229,0.79506549,0.00000000
dirty_positive,dirty_positive/dirty_12_102.jpg,12,0.96561436,0.72544488,0.76933816,1.00000000,1.00000000,1.00000000,1.00000000,0.13482666,333.65357714,5060.20996094,0.71148682,10.56146145,0.12063599,22.08303110,0.99805450,0.20936459,1.00000000,1.00000000,0.07328796,0.85016050,0.00000000
dirty_positive,dirty_positive/dirty_12_103.jpg,12,0.67826035,0.53506815,0.57213771,1.00000000,1.00000000,1.00000000,1.00000000,0.11666870,322.90392999,4516.73437500,0.68394113,9.57314205,0.19882202,20.68595667,0.99832153,0.21057968,1.00000000,1.00000000,0.05255127,0.79228449,0.00000000
dirty_positive,dirty_positive/dirty_12_104.jpg,12,1.00288250,0.82198413,0.83535141,1.00000000,1.00000000,1.00000000,1.00000000,0.15054321,395.11523067,5798.86718750,0.73303477,11.41476059,0.10346985,23.45090933,0.99694824,0.22130412,1.00000000,1.00000000,0.05461121,0.80243444,0.00000000
dirty_positive,dirty_positive/dirty_12_105.jpg,12,1.04431689,0.73601188,0.75012720,0.99967957,0.99967957,1.00000000,0.99987793,0.12207031,443.98541246,4031.06347656,0.69244997,9.47067070,0.08163452,18.82936062,0.99454498,0.22207147,1.00000000,1.00000000,0.06987000,0.88449884,0.00000000
dirty_positive,dirty_positive/dirty_12_106.jpg,12,0.98967932,0.76712567,0.74131759,0.99778748,0.99778748,0.99492187,0.99847412,0.12847900,481.10819608,4305.29882812,0.70269378,9.74765778,0.08926392,19.53591596,0.99397278,0.21762410,1.00000000,1.00000000,0.07566833,0.93816482,0.00000000
dirty_positive,dirty_positive/dirty_12_107.jpg,12,1.07911882,0.76076063,0.71863547,0.99978638,0.99978638,0.99941406,0.99987793,0.13681030,413.86160826,3995.41796875,0.73412355,9.70300484,0.06602478,22.36376756,0.98924255,0.16739245,1.00000000,1.00000000,0.05084229,0.91989468,0.00000000
dirty_positive,dirty_positive/dirty_12_108.jpg,12,1.09628211,0.73110525,0.79205212,0.99996948,0.99996948,1.00000000,1.00000000,0.11712646,424.47345461,3957.34692383,0.68120821,9.42631245,0.07405090,17.70210760,0.99732971,0.24358746,1.00000000,1.00000000,0.06660461,0.89775007,0.00000000
dirty_positive,dirty_positive/dirty_12_109.jpg,12,1.07009637,0.80018322,0.89509510,1.00000000,1.00000000,1.00000000,1.00000000,0.13212585,580.03008899,4838.24365234,0.63475533,10.19983101,0.08279419,15.31458737,0.99786377,0.40927544,1.00000000,1.00000000,0.05116272,0.65429813,0.00000000
dirty_positive,dirty_positive/dirty_12_110.jpg,12,1.03842098,0.73720974,0.87294723,0.99952698,0.99952698,0.99892578,1.00000000,0.12092590,502.27837523,4381.54931641,0.64399135,9.67543030,0.09788513,15.91017816,0.99664307,0.33577311,1.00000000,1.00000000,0.07707214,0.80561688,0.00000000
dirty_positive,dirty_positive/dirty_12_111.jpg,12,1.02904625,0.72085547,0.83261768,0.99948120,0.99948120,0.99936523,1.00000000,0.11679077,473.54122663,4292.89648438,0.65482148,9.56720734,0.09857178,16.42142718,0.99649048,0.30708277,1.00000000,1.00000000,0.07815552,0.86054491,0.00000000
dirty_positive,dirty_positive/dirty_12_112.jpg,12,1.05371962,0.79538651,0.88200492,1.00000000,1.00000000,1.00000000,1.00000000,0.12480164,555.40190953,4757.31494141,0.66186917,10.08514404,0.09074402,16.64006637,0.99835968,0.32652572,1.00000000,1.00000000,0.04299927,0.96114836,0.00000000
dirty_positive,dirty_positive/dirty_12_113.jpg,12,1.02344922,1.06696590,0.86092262,1.00000000,1.00000000,1.00000000,1.00000000,0.20474243,677.61042278,8159.20996094,0.78669620,13.87689400,0.07354736,28.06449347,0.99130249,0.19584654,1.00000000,1.00000000,0.03266907,0.73888019,0.00000000
dirty_positive,dirty_positive/dirty_12_114.jpg,12,1.05892985,1.03068656,0.88107074,1.00000000,1.00000000,1.00000000,1.00000000,0.19287109,574.34237215,7648.75292969,0.78417150,13.50159454,0.07304382,27.90275738,0.99145508,0.19813421,1.00000000,1.00000000,0.04058838,0.77870054,0.00000000
dirty_positive,dirty_positive/dirty_12_115.jpg,12,1.04659822,1.07977314,0.87866660,1.00000000,1.00000000,1.00000000,1.00000000,0.20819092,685.93031782,8278.45703125,0.78588955,14.07230186,0.06387329,28.18194417,0.99149323,0.19920127,1.00000000,1.00000000,0.02796936,0.71568586,0.00000000
dirty_positive,dirty_positive/dirty_12_116.jpg,12,1.09663848,1.08922076,0.93339697,1.00000000,1.00000000,1.00000000,1.00000000,0.20845032,647.93292187,8209.54101562,0.78439705,14.09427643,0.04998779,27.20815521,0.99057770,0.21607664,1.00000000,1.00000000,0.05282593,0.77674613,0.00000000
dirty_positive,dirty_positive/dirty_12_117.jpg,12,1.05370793,0.77887372,0.69645867,0.99969482,0.99969482,1.00000000,1.00000000,0.14874268,430.51468833,4188.76611328,0.74441544,10.02813339,0.06204224,23.04143617,0.98416901,0.15498239,1.00000000,1.00000000,0.04975891,0.82753119,0.00000000
dirty_positive,dirty_positive/dirty_12_118.jpg,12,0.92855884,0.77592265,0.66802657,0.99954224,0.99954224,0.99931641,0.99987793,0.17109680,464.03591423,4645.42578125,0.74179975,10.70219135,0.07101440,22.24418066,0.97852325,0.18211825,1.00000000,1.00000000,0.04287720,0.64988411,0.00000000
dirty_positive,dirty_positive/dirty_12_119.jpg,12,0.85313491,0.75481820,0.63931663,0.99948120,0.99948120,0.99960938,0.99993896,0.17424011,477.29883263,4737.64062500,0.73563806,10.81645775,0.08538818,21.73721174,0.97779846,0.19178446,1.00000000,1.00000000,0.03831482,0.63779972,0.00000000
dirty_positive,dirty_positive/dirty_12_120.jpg,12,1.05227559,0.74795182,0.72832521,0.99954224,0.99954224,0.99931641,0.99987793,0.12739563,438.13852386,4056.11035156,0.71223132,9.59664917,0.07670593,20.69146786,0.99137878,0.19291303,1.00000000,1.00000000,0.06250000,0.91912535,0.00000000
dirty_positive,dirty_positive/dirty_12_121.jpg,12,1.03624893,0.92315104,0.95034449,1.00000000,1.00000000,1.00000000,1.00000000,0.14634705,684.06813484,5640.71679688,0.66241511,11.04485893,0.07035828,17.79446678,0.99820709,0.34124893,1.00000000,1.00000000,0.04087830,0.83232372,0.00000000
dirty_positive,dirty_positive/dirty_12_122.jpg,12,1.01745712,0.81183001,0.87079003,1.00000000,1.00000000,1.00000000,1.00000000,0.13546753,557.44335656,4777.33349609,0.65817217,10.26116180,0.08590698,17.14669267,0.99881744,0.30687276,1.00000000,1.00000000,0.05120850,0.87898256,0.00000000
dirty_positive,dirty_positive/dirty_12_123.jpg,12,0.93330607,0.88554444,0.85533624,1.00000000,1.00000000,1.00000000,1.00000000,0.14971924,692.91042215,5639.03515625,0.66791534,10.93411541,0.10818481,18.09904073,0.99824524,0.31859127,1.00000000,1.00000000,0.03834534,0.74954645,0.00000000
dirty_positive,dirty_positive/dirty_12_124.jpg,12,1.03818270,0.99684796,0.97012786,1.00000000,1.00000000,1.00000000,1.00000000,0.16812134,768.81612319,6067.49902344,0.68145116,11.60427856,0.05984497,18.48285969,0.99828339,0.33214301,1.00000000,1.00000000,0.03756714,0.85668119,0.00000000
dirty_positive,dirty_positive/dirty_12_125.jpg,12,1.07329935,0.75973798,0.73896115,0.99995422,0.99995422,0.99970703,1.00000000,0.14454651,394.19351087,4128.43896484,0.73130035,10.17106819,0.05091858,21.19969054,0.98703003,0.18548855,1.00000000,1.00000000,0.04490662,0.82003301,0.00000000
dirty_positive,dirty_positive/dirty_12_126.jpg,12,0.89971898,0.69270277,0.65718837,0.99995422,0.99995422,0.99985352,1.00000000,0.15580750,396.39102721,4306.12109375,0.72241616,10.39622879,0.08526611,20.50865669,0.98291016,0.20248766,1.00000000,1.00000000,0.03840637,0.75673572,0.00000000
dirty_positive,dirty_positive/dirty_12_127.jpg,12,0.90398366,0.69801700,0.66377319,1.00000000,1.00000000,1.00000000,1.00000000,0.15745544,396.80076068,4337.77832031,0.72295300,10.45027161,0.08377075,20.57677321,0.98237610,0.20437376,1.00000000,1.00000000,0.03814697,0.79259545,0.00000000
dirty_positive,dirty_positive/dirty_12_128.jpg,12,1.10550589,0.72717517,0.73654025,1.00000000,1.00000000,1.00000000,1.00000000,0.13119507,356.75856065,3827.49023438,0.73023709,9.80442810,0.05187988,21.10352823,0.98874664,0.17996354,1.00000000,1.00000000,0.03736877,0.98276643,0.00000000
dirty_positive,dirty_positive/dirty_12_129.jpg,12,1.06443253,0.61873684,0.69862404,1.00000000,1.00000000,1.00000000,1.00000000,0.10221863,334.96969537,3423.62109375,0.68874820,8.86986160,0.08615112,17.76675579,0.99813080,0.21388666,1.00000000,1.00000000,0.02273560,0.71481655,0.00000000
dirty_positive,dirty_positive/dirty_12_130.jpg,12,1.08665492,0.69113202,0.83703263,1.00000000,1.00000000,1.00000000,1.00000000,0.10877991,414.03167482,4063.49121094,0.66485564,9.44266319,0.07737732,16.30041552,0.99820709,0.30015409,1.00000000,1.00000000,0.02673340,0.87997743,0.00000000
dirty_positive,dirty_positive/dirty_12_131.jpg,12,1.04006111,0.63974997,0.76068597,1.00000000,1.00000000,1.00000000,1.00000000,0.10151672,375.02818274,3791.97265625,0.67547242,9.09380722,0.09280396,16.83224745,0.99847412,0.26704982,1.00000000,1.00000000,0.02345276,0.83962056,0.00000000
dirty_positive,dirty_positive/dirty_12_132.jpg,12,1.09339661,0.67393298,0.75626755,1.00000000,1.00000000,1.00000000,1.00000000,0.10754395,372.66033482,3700.58642578,0.69170086,9.21451569,0.07339478,18.04723843,0.99736786,0.23132403,1.00000000,1.00000000,0.03887939,0.73405494,0.00000000
dirty_positive,dirty_positive/dirty_12_133.jpg,12,0.97062209,0.74320777,0.83245008,1.00000000,1.00000000,1.00000000,1.00000000,0.12388611,500.27304469,4689.12988281,0.65881006,9.99899673,0.11033630,17.19003379,0.99858856,0.30741248,1.00000000,1.00000000,0.05908203,0.79764206,0.00000000
