rank,system,score,label,output_file,paired_mask_file,source_id,source_image,x,y,generation_method,blue_marker_ratio,border_foreground_ratio,center_foreground_ratio,contrast,dirty_mark_center_score,dirty_mark_found,dirty_mark_margin_score,dirty_mark_ratio,edge_density,entropy,estimated_background_ratio,exposure_score,flat_ratio,foreground_ratio,high_frequency_energy,laplacian_variance,largest_component_area,largest_component_ratio,largest_flat_background_ratio,local_std_mean,material_border_ratio,material_center_ratio,material_largest_component_area,material_largest_component_ratio,material_ratio,mean_brightness,quality_gate_pass,read_ok,tenengrad
392,system_2_edge_texture_sharpness,0.95654366,dirty_positive,dirty_positive/dirty_15_54.jpg,dirty_positive\dirty_15_54_mask.jpg,15,15.jpg,463,513,jittered_positive,0.00000000,1.00000000,1.00000000,21.38652235,0.75768504,1.00000000,0.00000000,0.04113770,0.17616272,0.69925300,0.03359985,0.99233246,0.05021667,1.00000000,0.28340772,584.29763466,65536.00000000,1.00000000,0.02601624,12.42648697,0.95439453,0.99389648,63304.00000000,0.96594238,0.96640015,157.24166870,1.00000000,1.00000000,6494.33691406
393,system_2_edge_texture_sharpness,0.95636489,dirty_positive,dirty_positive/dirty_7_34.jpg,dirty_positive\dirty_7_34_mask.jpg,7,7.jpg,616,208,jittered_positive,0.00000000,1.00000000,1.00000000,21.76251394,0.75550175,1.00000000,0.00000000,0.04327393,0.17056274,0.70856436,0.02264404,0.99160767,0.05502319,1.00000000,0.32659629,515.30054371,65536.00000000,1.00000000,0.00068665,13.03704834,0.94770508,0.98052979,64026.00000000,0.97695923,0.97735596,152.20724487,1.00000000,1.00000000,7405.21191406
394,system_2_edge_texture_sharpness,0.95370711,dirty_positive,dirty_positive/dirty_13_40.jpg,dirty_positive\dirty_13_40_mask.jpg,13,13.jpg,274,518,jittered_positive,0.00000000,1.00000000,1.00000000,26.09115346,0.59359522,1.00000000,0.00000000,0.04132080,0.18266296,0.77606726,0.09114075,0.98680115,0.10638428,1.00000000,0.19707505,602.58990452,65536.00000000,1.00000000,0.00009155,12.83511925,0.99287109,0.83612061,59533.00000000,0.90840149,0.90885925,168.79043579,1.00000000,1.00000000,7034.28515625
395,system_2_edge_texture_sharpness,0.95363639,dirty_positive,dirty_positive/dirty_12_48.jpg,dirty_positive\dirty_12_48_mask.jpg,12,12.jpg,285,402,jittered_positive,0.00000000,1.00000000,1.00000000,22.62850714,0.76430256,1.00000000,0.00000000,0.07788086,0.16651917,0.71811366,0.05299377,0.98931885,0.09579468,1.00000000,0.23158224,660.31871757,65536.00000000,1.00000000,0.01933289,11.63064003,0.92382812,0.99487305,62031.00000000,0.94651794,0.94700623,161.83045959,1.00000000,1.00000000,6192.43212891
396,system_2_edge_texture_sharpness,0.94847269,dirty_positive,dirty_positive/dirty_6_20.jpg,dirty_positive\dirty_6_20_mask.jpg,6,6.jpg,364,306,jittered_positive,0.00000000,1.00000000,1.00000000,27.64790114,0.77283536,1.00000000,0.00000000,0.02926636,0.16979980,0.76870974,0.04913330,0.98004913,0.08341980,1.00000000,0.17293002,604.97411641,65536.00000000,1.00000000,0.00041199,12.59484100,0.93325195,0.99652100,62316.00000000,0.95086670,0.95086670,158.51980591,1.00000000,1.00000000,6672.84179688
397,system_2_edge_texture_sharpness,0.94329842,dirty_positive,dirty_positive/dirty_9_11.jpg,dirty_positive\dirty_9_11_mask.jpg,9,9.jpg,261,417,jittered_positive,0.00000000,1.00000000,1.00000000,19.62511593,0.93258871,1.00000000,0.00000000,0.03031921,0.15843201,0.70840605,0.03402710,0.99385834,0.05484009,0.99992371,0.29467815,629.08221672,65531.00000000,0.99992371,0.00848389,11.35873604,0.93896484,1.00000000,63187.00000000,0.96415710,0.96597290,167.55059814,1.00000000,1.00000000,5719.46191406
398,system_2_edge_texture_sharpness,0.94128971,dirty_positive,dirty_positive/dirty_7_35.jpg,dirty_positive\dirty_7_35_mask.jpg,7,7.jpg,679,177,jittered_positive,0.00000000,1.00000000,1.00000000,22.33409093,0.71510162,1.00000000,0.00000000,0.05354309,0.16838074,0.71977663,0.02879333,0.99229431,0.06828308,1.00000000,0.30470157,486.81917241,65536.00000000,1.00000000,0.00071716,13.00640488,0.95971680,0.98242188,63604.00000000,0.97052002,0.97120667,153.06428528,1.00000000,1.00000000,7312.59033203
399,system_2_edge_texture_sharpness,0.93365622,dirty_positive,dirty_positive/dirty_9_19.jpg,dirty_positive\dirty_9_19_mask.jpg,9,9.jpg,637,499,jittered_positive,0.00000000,1.00000000,1.00000000,22.88390495,0.80505366,1.00000000,0.00000000,0.05825806,0.16378784,0.72158933,0.04380798,0.99401093,0.07980347,1.00000000,0.20881915,587.67544321,65536.00000000,1.00000000,0.00000000,11.24179554,0.97744141,0.88598633,62660.00000000,0.95611572,0.95619202,147.42846680,1.00000000,1.00000000,5843.22558594
400,system_2_edge_texture_sharpness,0.93272597,dirty_positive,dirty_positive/dirty_6_12.jpg,dirty_positive\dirty_6_12_mask.jpg,6,6.jpg,258,244,jittered_positive,0.00000000,1.00000000,1.00000000,23.91374068,0.84253298,1.00000000,0.40625000,0.02610779,0.16569519,0.74617767,0.03816223,0.97653961,0.09304810,1.00000000,0.23492536,591.47272831,65536.00000000,1.00000000,0.00027466,12.63088226,0.94526367,0.99169922,62808.00000000,0.95837402,0.96183777,172.48138428,1.00000000,1.00000000,6715.58984375
401,system_2_edge_texture_sharpness,0.92899609,dirty_positive,dirty_positive/dirty_12_84.jpg,dirty_positive\dirty_12_84_mask.jpg,12,12.jpg,430,626,jittered_positive,0.00000000,1.00000000,1.00000000,18.05626588,0.85952878,1.00000000,0.00000000,0.04316711,0.15768433,0.67076826,0.07162476,0.99732971,0.10160828,1.00000000,0.34231153,780.81147295,65536.00000000,1.00000000,0.01379395,11.25877190,0.87548828,0.98950195,60837.00000000,0.92829895,0.92837524,148.33853149,1.00000000,1.00000000,6076.99951172
402,system_2_edge_texture_sharpness,0.92869779,dirty_positive,dirty_positive/dirty_2_131.jpg,dirty_positive\dirty_2_131_mask.jpg,2,2.jpg,209,869,jittered_positive,0.00000000,1.00000000,1.00000000,27.18947877,0.83446619,1.00000000,0.00000000,0.05503845,0.17402649,0.77821898,0.03324890,0.99420166,0.07392883,1.00000000,0.18075676,416.53353882,65536.00000000,1.00000000,0.00573730,12.24219131,0.92734375,0.99414062,63338.00000000,0.96646118,0.96675110,155.07678223,1.00000000,1.00000000,6545.44335938
403,system_2_edge_texture_sharpness,0.92688403,dirty_positive,dirty_positive/dirty_9_10.jpg,dirty_positive\dirty_9_10_mask.jpg,9,9.jpg,282,413,jittered_positive,0.00000000,1.00000000,1.00000000,19.97538432,0.82761002,1.00000000,0.00000000,0.02932739,0.15405273,0.71375831,0.04125977,0.99458313,0.06141663,0.99989319,0.27837893,625.40307510,65529.00000000,0.99989319,0.00851440,11.28648663,0.94257813,0.97558594,62250.00000000,0.94985962,0.95874023,165.16227722,1.00000000,1.00000000,5686.98242188
404,system_2_edge_texture_sharpness,0.92473464,dirty_positive,dirty_positive/dirty_9_12.jpg,dirty_positive\dirty_9_12_mask.jpg,9,9.jpg,293,404,jittered_positive,0.00000000,1.00000000,1.00000000,19.94070740,0.77004467,1.00000000,0.00000000,0.02557373,0.15283203,0.71310814,0.03970337,0.99500275,0.06178284,0.99987793,0.28178355,629.78320277,65528.00000000,0.99987793,0.00871277,11.24701786,0.94814453,0.96405029,62109.00000000,0.94770813,0.96029663,164.33255005,1.00000000,1.00000000,5699.18017578
405,system_2_edge_texture_sharpness,0.92186432,dirty_positive,dirty_positive/dirty_2_132.jpg,dirty_positive\dirty_2_132_mask.jpg,2,2.jpg,114,814,jittered_positive,0.00000000,0.99951172,1.00000000,26.82353412,0.65818355,1.00000000,0.07812500,0.03556824,0.18872070,0.77741528,0.01872253,0.98767853,0.05068970,0.99984741,0.17987613,409.05638641,65526.00000000,0.99984741,0.00502014,12.48713589,0.98251953,0.97271729,64309.00000000,0.98127747,0.98127747,168.01612854,1.00000000,1.00000000,6340.34179688
406,system_2_edge_texture_sharpness,0.92102943,dirty_positive,dirty_positive/dirty_7_79.jpg,dirty_positive\dirty_7_79_mask.jpg,7,7.jpg,73,606,jittered_positive,0.00000000,0.99995117,0.99975586,20.30128387,0.86014785,1.00000000,0.00000000,0.03178406,0.18728638,0.71588047,0.01023865,0.98596191,0.03245544,0.99940491,0.31407538,467.22795999,65497.00000000,0.99940491,0.00595093,12.30612183,0.98388672,0.98229980,64865.00000000,0.98976135,0.98976135,179.16989136,1.00000000,1.00000000,6060.98535156
407,system_2_edge_texture_sharpness,0.91478392,dirty_positive,dirty_positive/dirty_2_133.jpg,dirty_positive\dirty_2_133_mask.jpg,2,2.jpg,223,848,centered_positive,0.00000000,1.00000000,1.00000000,26.97428782,0.90079239,1.00000000,0.00000000,0.06596375,0.16595459,0.77046553,0.03160095,0.99462128,0.07464600,1.00000000,0.17695855,399.16859198,65536.00000000,1.00000000,0.00177002,12.00591087,0.93862305,0.99218750,63347.00000000,0.96659851,0.96839905,152.46240234,1.00000000,1.00000000,6340.43457031
408,system_2_edge_texture_sharpness,0.90348823,dirty_positive,dirty_positive/dirty_11_95.jpg,dirty_positive\dirty_11_95_mask.jpg,11,11.jpg,125,884,jittered_positive,0.00000000,0.99980469,1.00000000,20.20510285,0.89570225,1.00000000,0.00000000,0.04946899,0.19346619,0.71401493,0.00520325,0.97741699,0.01643372,0.99996948,0.30669495,444.55976694,65534.00000000,0.99996948,0.00088501,12.23590088,0.98735352,0.99505615,65195.00000000,0.99479675,0.99479675,185.66154480,1.00000000,1.00000000,5855.55175781
409,system_2_edge_texture_sharpness,0.90330010,dirty_positive,dirty_positive/dirty_2_134.jpg,dirty_positive\dirty_2_134_mask.jpg,2,2.jpg,225,829,jittered_positive,0.00000000,1.00000000,1.00000000,26.65121499,0.94005072,1.00000000,0.00000000,0.06748962,0.16345215,0.76412996,0.02799988,0.99481201,0.07460022,1.00000000,0.17616127,387.00707368,65536.00000000,1.00000000,0.00155640,11.80645657,0.94106445,0.99084473,63701.00000000,0.97200012,0.97200012,151.50791931,1.00000000,1.00000000,6132.70605469
410,system_2_edge_texture_sharpness,0.90094526,dirty_positive,dirty_positive/dirty_7_36.jpg,dirty_positive\dirty_7_36_mask.jpg,7,7.jpg,644,271,jittered_positive,0.00000000,1.00000000,1.00000000,20.87147199,0.69994428,1.00000000,0.00000000,0.05274963,0.16302490,0.70474823,0.02603149,0.99542236,0.05873108,1.00000000,0.29771382,457.90528008,65536.00000000,1.00000000,0.00003052,12.08600235,0.99291992,0.97058105,63830.00000000,0.97396851,0.97396851,150.10498047,1.00000000,1.00000000,6381.75878906
411,system_2_edge_texture_sharpness,0.89883801,dirty_positive,dirty_positive/dirty_7_77.jpg,dirty_positive\dirty_7_77_mask.jpg,7,7.jpg,32,580,centered_positive,0.00000000,0.99741211,0.99926758,21.14712689,0.78727002,1.00000000,0.00000000,0.02928162,0.20114136,0.71907775,0.03434753,0.97673035,0.04739380,0.99879456,0.28641286,498.56997497,65457.00000000,0.99879456,0.01808167,12.72566128,0.88339844,0.98193359,63285.00000000,0.96565247,0.96565247,183.92970276,1.00000000,1.00000000,6383.60986328
412,system_2_edge_texture_sharpness,0.89484633,dirty_positive,dirty_positive/dirty_14_47.jpg,dirty_positive\dirty_14_47_mask.jpg,14,14.jpg,142,881,jittered_positive,0.00000000,0.99316406,1.00000000,21.70989662,0.84852228,1.00000000,0.40625000,0.03535461,0.19691467,0.74080578,0.01948547,0.97272491,0.02447510,0.99809265,0.26157156,426.44601891,65411.00000000,0.99809265,0.00744629,12.33094025,0.95185547,0.98803711,64249.00000000,0.98036194,0.98051453,185.76745605,1.00000000,1.00000000,6007.56054688
413,system_2_edge_texture_sharpness,0.89006238,dirty_positive,dirty_positive/dirty_6_6.jpg,dirty_positive\dirty_6_6_mask.jpg,6,6.jpg,406,279,jittered_positive,0.00000000,1.00000000,1.00000000,26.97720391,0.83396366,1.00000000,0.00000000,0.04183960,0.14849854,0.75797852,0.04493713,0.98291016,0.09114075,1.00000000,0.16451086,566.70760727,65536.00000000,1.00000000,0.00000000,11.69272137,0.92744141,0.98046875,62581.00000000,0.95491028,0.95506287,153.52650452,1.00000000,1.00000000,5976.16601562
414,system_2_edge_texture_sharpness,0.88669045,dirty_positive,dirty_positive/dirty_15_59.jpg,dirty_positive\dirty_15_59_mask.jpg,15,15.jpg,159,526,jittered_positive,0.00000000,1.00000000,0.99298096,17.52251834,0.84971096,1.00000000,0.00000000,0.05004883,0.16148376,0.68082889,0.02508545,0.99027252,0.03834534,0.99824524,0.35327184,552.50173890,65421.00000000,0.99824524,0.01353455,11.24220657,0.98881836,0.94165039,63857.00000000,0.97438049,0.97491455,176.21101379,1.00000000,1.00000000,5374.37011719
415,system_2_edge_texture_sharpness,0.88629516,dirty_positive,dirty_positive/dirty_14_50.jpg,dirty_positive\dirty_14_50_mask.jpg,14,14.jpg,172,871,jittered_positive,0.00000000,1.00000000,0.99987793,21.74323029,0.88280788,1.00000000,0.25000000,0.03533936,0.18887329,0.74103292,0.00682068,0.97951508,0.01176453,0.99996948,0.23973005,397.85158844,65534.00000000,0.99996948,0.00364685,11.86295319,0.99829102,0.99871826,65089.00000000,0.99317932,0.99317932,183.61268616,1.00000000,1.00000000,5499.63671875
416,system_2_edge_texture_sharpness,0.88171367,dirty_positive,dirty_positive/dirty_14_56.jpg,dirty_positive\dirty_14_56_mask.jpg,14,14.jpg,360,1010,jittered_positive,0.00000000,1.00000000,1.00000000,25.15570364,0.58157374,1.00000000,0.00000000,0.01664734,0.18058777,0.75731595,0.01747131,0.98401642,0.03717041,1.00000000,0.17227224,453.65565007,65536.00000000,1.00000000,0.00053406,11.58684921,0.98540039,0.95190430,64391.00000000,0.98252869,0.98252869,170.72143555,1.00000000,1.00000000,5529.06152344
417,system_2_edge_texture_sharpness,0.87902042,dirty_positive,dirty_positive/dirty_7_88.jpg,dirty_positive\dirty_7_88_mask.jpg,7,7.jpg,195,675,jittered_positive,0.00000000,0.97778320,1.00000000,21.42135299,0.76965582,1.00000000,0.00000000,0.06274414,0.17073059,0.71239972,0.04342651,0.98775482,0.05886841,0.98956299,0.28828767,446.73151686,64852.00000000,0.98956299,0.01890564,12.51089001,0.92695313,0.98223877,62595.00000000,0.95512390,0.95657349,166.87879944,1.00000000,1.00000000,6384.75488281
418,system_2_edge_texture_sharpness,0.87702888,dirty_positive,dirty_positive/dirty_6_10.jpg,dirty_positive\dirty_6_10_mask.jpg,6,6.jpg,230,243,jittered_positive,0.00000000,1.00000000,1.00000000,23.52954310,0.77719477,1.00000000,0.00000000,0.03033447,0.16275024,0.74853150,0.03752136,0.97684479,0.09132385,1.00000000,0.22196212,541.93240780,65536.00000000,1.00000000,0.00057983,12.26247597,0.93540039,0.98095703,62844.00000000,0.95892334,0.96247864,175.56587219,1.00000000,1.00000000,6238.15039062
419,system_2_edge_texture_sharpness,0.87525026,dirty_positive,dirty_positive/dirty_14_52.jpg,dirty_positive\dirty_14_52_mask.jpg,14,14.jpg,210,906,jittered_positive,0.00000000,0.99985352,1.00000000,22.71428441,0.81585848,1.00000000,0.00000000,0.03720093,0.19012451,0.75119630,0.01095581,0.98210907,0.01751709,0.99996948,0.21317260,389.01515172,65534.00000000,0.99996948,0.00366211,11.66287231,0.97177734,0.99829102,64818.00000000,0.98904419,0.98904419,181.55610657,1.00000000,1.00000000,5296.05664062
420,system_2_edge_texture_sharpness,0.87221097,dirty_positive,dirty_positive/dirty_15_42.jpg,dirty_positive\dirty_15_42_mask.jpg,15,15.jpg,139,465,jittered_positive,0.00000000,0.99941406,0.99035645,17.63357806,0.75803880,1.00000000,0.00000000,0.04179382,0.16873169,0.68596609,0.04458618,0.99042511,0.05326843,0.99000549,0.34981385,554.76786575,64881.00000000,0.99000549,0.01861572,11.39985085,0.99399414,0.91741943,62579.00000000,0.95487976,0.95541382,179.24034119,1.00000000,1.00000000,5456.17871094
421,system_2_edge_texture_sharpness,0.87052234,dirty_positive,dirty_positive/dirty_15_57.jpg,dirty_positive\dirty_15_57_mask.jpg,15,15.jpg,188,570,centered_positive,0.00000000,0.99990234,0.99145508,17.37856852,0.87031962,1.00000000,0.00000000,0.04568481,0.15718079,0.67372727,0.02345276,0.99099731,0.03623962,0.99784851,0.35968065,534.97080179,65395.00000000,0.99784851,0.01354980,11.16039753,0.97539062,0.94476318,63977.00000000,0.97621155,0.97654724,173.13883972,1.00000000,1.00000000,5341.81054688
422,system_2_edge_texture_sharpness,0.86779137,dirty_positive,dirty_positive/dirty_11_94.jpg,dirty_positive\dirty_11_94_mask.jpg,11,11.jpg,134,833,jittered_positive,0.00000000,1.00000000,1.00000000,19.43592006,0.90063418,1.00000000,0.00000000,0.04026794,0.18504333,0.70895187,0.00379944,0.98443604,0.01751709,1.00000000,0.28933072,403.66968006,65536.00000000,1.00000000,0.00083923,11.71063805,0.99433594,0.99902344,65287.00000000,0.99620056,0.99620056,184.82534790,1.00000000,1.00000000,5352.81103516
423,system_2_edge_texture_sharpness,0.86530567,dirty_positive,dirty_positive/dirty_7_78.jpg,dirty_positive\dirty_7_78_mask.jpg,7,7.jpg,52,547,jittered_positive,0.00000000,1.00000000,0.99768066,19.85894233,0.65289823,1.00000000,0.00000000,0.02084351,0.18774414,0.70271873,0.01121521,0.98329163,0.03173828,0.99926758,0.30416873,437.19990205,65488.00000000,0.99926758,0.00447083,12.17059326,0.99062500,0.98004150,64801.00000000,0.98878479,0.98878479,182.20945740,1.00000000,1.00000000,5816.37792969
424,system_2_edge_texture_sharpness,0.86465032,dirty_positive,dirty_positive/dirty_6_11.jpg,dirty_positive\dirty_6_11_mask.jpg,6,6.jpg,250,231,jittered_positive,0.00000000,1.00000000,1.00000000,23.42570156,0.75786176,1.00000000,0.00000000,0.02752686,0.15859985,0.73967942,0.04330444,0.97615814,0.10327148,1.00000000,0.23095174,560.66483072,65536.00000000,1.00000000,0.00045776,12.22967625,0.93969727,0.98193359,62684.00000000,0.95648193,0.95669556,173.34802246,1.00000000,1.00000000,6347.94531250
425,system_2_edge_texture_sharpness,0.86298836,dirty_positive,dirty_positive/dirty_11_110.jpg,dirty_positive\dirty_11_110_mask.jpg,11,11.jpg,327,950,jittered_positive,0.00000000,1.00000000,1.00000000,21.86155699,0.74632528,1.00000000,0.00000000,0.04176331,0.16078186,0.72176456,0.01080322,0.98699188,0.04394531,1.00000000,0.27490765,397.87770599,65536.00000000,1.00000000,0.00001526,12.21096516,0.98208008,0.99774170,64828.00000000,0.98919678,0.98919678,162.13716125,1.00000000,1.00000000,6155.77343750
426,system_2_edge_texture_sharpness,0.85173425,dirty_positive,dirty_positive/dirty_14_49.jpg,dirty_positive\dirty_14_49_mask.jpg,14,14.jpg,199,931,centered_positive,0.00000000,0.99990234,1.00000000,22.91794776,0.71958881,1.00000000,0.00000000,0.03630066,0.19859314,0.75563407,0.02725220,0.97406006,0.02877808,0.99992371,0.21463312,411.75663294,65531.00000000,0.99992371,0.02027893,11.90883636,0.91914063,0.99700928,63588.00000000,0.97027588,0.97274780,185.59989929,1.00000000,1.00000000,5481.43750000
427,system_2_edge_texture_sharpness,0.84958061,dirty_positive,dirty_positive/dirty_15_75.jpg,dirty_positive\dirty_15_75_mask.jpg,15,15.jpg,31,622,jittered_positive,0.00000000,0.99487305,0.99877930,17.95264430,0.85077235,1.00000000,0.00000000,0.04641724,0.17971802,0.67661524,0.03488159,0.97802734,0.03814697,0.99755859,0.37236607,482.23511526,65376.00000000,0.99755859,0.00892639,11.99642849,0.91738281,0.99468994,63220.00000000,0.96466064,0.96511841,183.71983337,1.00000000,1.00000000,5851.58789062
428,system_2_edge_texture_sharpness,0.84801853,dirty_positive,dirty_positive/dirty_11_93.jpg,dirty_positive\dirty_11_93_mask.jpg,11,11.jpg,166,820,centered_positive,0.00000000,1.00000000,1.00000000,19.50106323,0.74930168,1.00000000,0.00000000,0.03729248,0.17895508,0.70932889,0.00402832,0.98661041,0.01921082,1.00000000,0.28579122,396.07443393,65536.00000000,1.00000000,0.00132751,11.49520493,0.99384766,0.99792480,65272.00000000,0.99597168,0.99597168,181.88429260,1.00000000,1.00000000,5209.96435547
429,system_2_edge_texture_sharpness,0.84752199,dirty_positive,dirty_positive/dirty_14_55.jpg,dirty_positive\dirty_14_55_mask.jpg,14,14.jpg,356,980,jittered_positive,0.00000000,1.00000000,1.00000000,25.22895373,0.72549213,1.00000000,0.00000000,0.01745605,0.17411804,0.75492732,0.02319336,0.98371124,0.04774475,1.00000000,0.16637269,429.63208328,65536.00000000,1.00000000,0.00053406,11.22739792,0.97636719,0.95452881,64006.00000000,0.97665405,0.97680664,168.28945923,1.00000000,1.00000000,5263.84472656
430,system_2_edge_texture_sharpness,0.84607687,dirty_positive,dirty_positive/dirty_2_135.jpg,dirty_positive\dirty_2_135_mask.jpg,2,2.jpg,226,793,jittered_positive,0.00000000,1.00000000,1.00000000,25.41021547,0.81405463,1.00000000,0.00000000,0.06170654,0.15597534,0.75030851,0.02749634,0.99588013,0.07835388,1.00000000,0.18477540,351.06723061,65536.00000000,1.00000000,0.00154114,11.47856426,0.93583984,0.98486328,63734.00000000,0.97250366,0.97250366,149.57652283,1.00000000,1.00000000,5756.76953125
431,system_2_edge_texture_sharpness,0.84537425,dirty_positive,dirty_positive/dirty_14_54.jpg,dirty_positive\dirty_14_54_mask.jpg,14,14.jpg,348,967,jittered_positive,0.00000000,1.00000000,1.00000000,25.63436859,0.77312297,1.00000000,0.00000000,0.01951599,0.17350769,0.75769289,0.02661133,0.98283386,0.05126953,1.00000000,0.15664965,430.39459175,65536.00000000,1.00000000,0.00053406,11.24912453,0.97617188,0.96282959,63753.00000000,0.97279358,0.97338867,168.20925903,1.00000000,1.00000000,5254.31396484
432,system_2_edge_texture_sharpness,0.84336863,dirty_positive,dirty_positive/dirty_11_96.jpg,dirty_positive\dirty_11_96_mask.jpg,11,11.jpg,145,795,jittered_positive,0.00000000,1.00000000,1.00000000,18.86698587,0.87751320,1.00000000,0.00000000,0.04309082,0.17843628,0.70168511,0.00250244,0.98825073,0.01509094,1.00000000,0.27887884,390.75678340,65536.00000000,1.00000000,0.00042725,11.18375301,0.99589844,0.99768066,65372.00000000,0.99749756,0.99749756,183.36032104,1.00000000,1.00000000,4886.79589844
433,system_2_edge_texture_sharpness,0.84210706,dirty_positive,dirty_positive/dirty_15_46.jpg,dirty_positive\dirty_15_46_mask.jpg,15,15.jpg,334,553,jittered_positive,0.00000000,1.00000000,1.00000000,18.18423357,0.94151351,1.00000000,0.00000000,0.06277466,0.13772583,0.67083351,0.04440308,0.99519348,0.07229614,1.00000000,0.28388759,592.81143188,65536.00000000,1.00000000,0.03460693,10.35107422,0.99653320,0.87695312,62626.00000000,0.95559692,0.95559692,157.35331726,1.00000000,1.00000000,4994.46679688
434,system_2_edge_texture_sharpness,0.83173577,dirty_positive,dirty_positive/dirty_6_8.jpg,dirty_positive\dirty_6_8_mask.jpg,6,6.jpg,422,273,jittered_positive,0.00000000,1.00000000,1.00000000,26.24904812,0.80218479,1.00000000,0.00000000,0.05224609,0.13609314,0.74489101,0.04609680,0.98371124,0.09930420,1.00000000,0.16513485,530.63561916,65536.00000000,1.00000000,0.00000000,11.08503914,0.93413086,0.97796631,62483.00000000,0.95341492,0.95390320,151.01296997,1.00000000,1.00000000,5520.43603516
435,system_2_edge_texture_sharpness,0.83047455,dirty_positive,dirty_positive/dirty_7_82.jpg,dirty_positive\dirty_7_82_mask.jpg,7,7.jpg,242,615,jittered_positive,0.00000000,1.00000000,1.00000000,21.49505016,0.87590624,1.00000000,0.00000000,0.06095886,0.15470886,0.71076004,0.01806641,0.98806000,0.05447388,1.00000000,0.25945333,376.52060108,65536.00000000,1.00000000,0.00161743,11.90002632,0.97138672,0.98736572,64352.00000000,0.98193359,0.98193359,165.85935974,1.00000000,1.00000000,5765.29980469
436,system_2_edge_texture_sharpness,0.82520441,dirty_positive,dirty_positive/dirty_6_9.jpg,dirty_positive\dirty_6_9_mask.jpg,6,6.jpg,206,231,centered_positive,0.00000000,1.00000000,1.00000000,23.07751127,0.73727008,1.00000000,0.00000000,0.02676392,0.16111755,0.74529449,0.04025269,0.97619629,0.09466553,1.00000000,0.22029614,495.61184978,65536.00000000,1.00000000,0.00053406,11.93323040,0.94682617,0.97393799,62870.00000000,0.95932007,0.95974731,178.21203613,1.00000000,1.00000000,5827.49414062
437,system_2_edge_texture_sharpness,0.82441987,dirty_positive,dirty_positive/dirty_15_55.jpg,dirty_positive\dirty_15_55_mask.jpg,15,15.jpg,438,535,jittered_positive,0.00000000,1.00000000,1.00000000,19.21737869,0.75442860,1.00000000,0.00000000,0.04129028,0.14894104,0.66403878,0.04339600,0.99397278,0.07160950,1.00000000,0.29389429,543.82678030,65536.00000000,1.00000000,0.03172302,11.08506584,0.95380859,0.94738770,62635.00000000,0.95573425,0.95660400,154.55036926,1.00000000,1.00000000,5458.11718750
438,system_2_edge_texture_sharpness,0.82276927,dirty_positive,dirty_positive/dirty_7_86.jpg,dirty_positive\dirty_7_86_mask.jpg,7,7.jpg,224,703,jittered_positive,0.00000000,0.98740234,1.00000000,20.75293543,0.91070679,1.00000000,0.00000000,0.07464600,0.15852356,0.69902484,0.06420898,0.98836517,0.08692932,0.99006653,0.30345199,427.40859974,64885.00000000,0.99006653,0.02728271,12.10500050,0.88857422,0.97296143,61229.00000000,0.93428040,0.93579102,165.10603333,1.00000000,1.00000000,6225.04296875
439,system_2_edge_texture_sharpness,0.82172772,dirty_positive,dirty_positive/dirty_11_42.jpg,dirty_positive\dirty_11_42_mask.jpg,11,11.jpg,103,399,jittered_positive,0.00000000,0.99995117,0.99987793,19.86604806,0.82971257,1.00000000,0.00000000,0.06896973,0.18663025,0.71200442,0.05065918,0.97089386,0.06021118,0.99987793,0.26800418,476.01728725,65528.00000000,0.99987793,0.02134705,11.60512829,0.86542969,0.99804688,62208.00000000,0.94921875,0.94934082,189.03472900,1.00000000,1.00000000,5286.20361328
440,system_2_edge_texture_sharpness,0.81749910,dirty_positive,dirty_positive/dirty_15_72.jpg,dirty_positive\dirty_15_72_mask.jpg,15,15.jpg,198,679,jittered_positive,0.00000000,0.99951172,1.00000000,17.73823657,0.83851466,1.00000000,0.00000000,0.04234314,0.16114807,0.67717266,0.01412964,0.98916626,0.02502441,0.99992371,0.31263152,432.11131267,65531.00000000,0.99992371,0.00697327,10.86610985,0.95249023,0.99859619,64589.00000000,0.98554993,0.98587036,172.77099609,1.00000000,1.00000000,4971.05175781
441,system_2_edge_texture_sharpness,0.81535283,dirty_positive,dirty_positive/dirty_7_81.jpg,dirty_positive\dirty_7_81_mask.jpg,7,7.jpg,233,600,centered_positive,0.00000000,1.00000000,1.00000000,21.33602673,0.85871096,1.00000000,0.00000000,0.05427551,0.15342712,0.71076687,0.01506042,0.98817444,0.05287170,1.00000000,0.25733757,363.59526091,65536.00000000,1.00000000,0.00135803,11.74485397,0.98232422,0.98693848,64549.00000000,0.98493958,0.98493958,166.21055603,1.00000000,1.00000000,5602.49511719
442,system_2_edge_texture_sharpness,0.81437594,dirty_positive,dirty_positive/dirty_15_70.jpg,dirty_positive\dirty_15_70_mask.jpg,15,15.jpg,209,673,jittered_positive,0.00000000,1.00000000,1.00000000,17.95933742,0.84709373,1.00000000,0.00000000,0.04536438,0.15841675,0.68156711,0.01443481,0.99008179,0.02799988,1.00000000,0.29357046,430.94090939,65536.00000000,1.00000000,0.00920105,10.73584270,0.97124023,0.99847412,64590.00000000,0.98556519,0.98556519,171.63748169,1.00000000,1.00000000,4848.15820312
